代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
002554.SZ,惠博普,2011-03-24,5.0,4.94,4735800000.0,开采辅助活动,0.022112651905032064
300084.SZ,海默科技,2011-03-24,8.31,8.15,2344320000.0,开采辅助活动,0.010946224949112033
300157.SZ,恒泰艾普,2011-03-24,9.82,9.67,5276805600.0,开采辅助活动,0.024638744331121218
300164.SZ,通源石油,2011-03-24,8.12,8.16,3365340000.0,开采辅助活动,0.015713626412027663
300191.SZ,潜能恒信,2011-03-24,11.33,11.19,3656000000.0,开采辅助活动,0.017070791706743787
600339.SH,中油工程,2011-03-24,11.76,11.96,7316284780.0,开采辅助活动,0.034161590138566685
600583.SH,海油工程,2011-03-24,8.13,8.07,35355009600.0,开采辅助活动,0.1650815111245971
600871.SH,石化油服,2011-03-24,4.75,4.74,43000000000.0,开采辅助活动,0.20077791121170208
601808.SH,中海油服,2011-03-24,20.95,21.2,107078522400.0,开采辅助活动,0.4999767921652896
002207.SZ,准油股份,2011-03-25,10.16,10.14,2038903124.0,开采辅助活动,0.009440232268020037
002554.SZ,惠博普,2011-03-25,4.95,4.93,4729050000.0,开采辅助活动,0.02189575849954907
300084.SZ,海默科技,2011-03-25,8.15,8.19,2355200000.0,开采辅助活动,0.010904703993008738
300157.SZ,恒泰艾普,2011-03-25,9.55,9.62,5244808800.0,开采辅助活动,0.02428374977238764
300164.SZ,通源石油,2011-03-25,8.12,8.17,3372600000.0,开采辅助活动,0.015615321283466911
300191.SZ,潜能恒信,2011-03-25,11.2,10.92,3570400000.0,开采辅助活动,0.016531146032879755
600339.SH,中油工程,2011-03-25,11.94,11.96,7316284780.0,开采辅助活动,0.0338747961338549
600583.SH,海油工程,2011-03-25,8.08,8.11,35510587200.0,开采辅助活动,0.16441594855380648
600871.SH,石化油服,2011-03-25,4.73,4.81,43640000000.0,开采辅助活动,0.20205557160958787
601808.SH,中海油服,2011-03-25,21.27,21.43,108202352400.0,开采辅助活动,0.5009827718534386
002207.SZ,准油股份,2011-03-28,10.19,10.12,2034924777.0,开采辅助活动,0.009713058113520617
002554.SZ,惠博普,2011-03-28,4.93,4.75,4558950000.0,开采辅助活动,0.021760679700365562
300084.SZ,海默科技,2011-03-28,8.19,7.91,2275200000.0,开采辅助活动,0.010859934514366626
300157.SZ,恒泰艾普,2011-03-28,9.61,9.45,5153262400.0,开采辅助活动,0.02459743855456566
300164.SZ,通源石油,2011-03-28,8.17,7.84,3232680000.0,开采辅助活动,0.015430156955829246
300191.SZ,潜能恒信,2011-03-28,10.89,10.6,3465600000.0,开采辅助活动,0.016541925568296843
600339.SH,中油工程,2011-03-28,12.03,11.86,7253213360.0,开采辅助活动,0.03462087821216997
600583.SH,海油工程,2011-03-28,8.14,7.88,34499332800.0,开采辅助活动,0.16467145525551186
600871.SH,石化油服,2011-03-28,4.83,4.65,42200000000.0,开采辅助活动,0.2014281102787762
601808.SH,中海油服,2011-03-28,21.43,20.76,104830862400.0,开采辅助活动,0.5003763628465975
002207.SZ,准油股份,2011-03-29,10.13,9.81,1972265803.0,开采辅助活动,0.009719437080452857
002554.SZ,惠博普,2011-03-29,4.73,4.76,4568400000.0,开采辅助活动,0.02251333278242762
300084.SZ,海默科技,2011-03-29,7.96,7.73,2224000000.0,开采辅助活动,0.0109599973969265
300157.SZ,恒泰艾普,2011-03-29,9.34,9.2,5017276000.0,开采辅助活动,0.024725419019632107
300164.SZ,通源石油,2011-03-29,7.83,7.53,3107280000.0,开采辅助活动,0.015312851039353316
300191.SZ,潜能恒信,2011-03-29,10.53,10.2,3332800000.0,开采辅助活动,0.016424226314962518
600339.SH,中油工程,2011-03-29,11.87,12.17,7442427621.0,开采辅助活动,0.036676702946481066
600583.SH,海油工程,2011-03-29,7.83,7.75,33954811200.0,开采辅助活动,0.1673312240850408
600871.SH,石化油服,2011-03-29,4.65,4.51,40920000000.0,开采辅助活动,0.20165606721323398
601808.SH,中海油服,2011-03-29,20.76,19.88,100380495600.0,开采辅助活动,0.4946807421214892
002207.SZ,准油股份,2011-03-30,9.81,9.59,1928503980.0,开采辅助活动,0.009672936852762968
002554.SZ,惠博普,2011-03-30,4.74,4.5,4314600000.0,开采辅助活动,0.021641051186698148
300084.SZ,海默科技,2011-03-30,7.64,7.48,2151680000.0,开采辅助活动,0.010792336952995567
300157.SZ,恒泰艾普,2011-03-30,9.1,9.27,5055494400.0,开采辅助活动,0.025357208799069636
300164.SZ,通源石油,2011-03-30,7.52,7.5,3092100000.0,开采辅助活动,0.015509269543964527
300191.SZ,潜能恒信,2011-03-30,10.19,10.25,3351200000.0,开采辅助活动,0.016808856148162712
600339.SH,中油工程,2011-03-30,12.11,11.51,7042975291.0,开采辅助活动,0.035325960408654634
600583.SH,海油工程,2011-03-30,7.69,7.53,32982451200.0,开采辅助活动,0.16543246527649696
600871.SH,石化油服,2011-03-30,4.54,4.48,40600000000.0,开采辅助活动,0.2036403555787199
601808.SH,中海油服,2011-03-30,19.88,19.57,98852086800.0,开采辅助活动,0.49581955925247495
002207.SZ,准油股份,2011-03-31,9.6,9.54,1918558111.0,开采辅助活动,0.009599990757780133
002554.SZ,惠博普,2011-03-31,4.5,4.56,4372650000.0,开采辅助活动,0.021879660223128525
300084.SZ,海默科技,2011-03-31,7.48,7.51,2159360000.0,开采辅助活动,0.010804903913968603
300157.SZ,恒泰艾普,2011-03-31,9.27,9.36,5103489600.0,开采辅助活动,0.025536601008603502
300164.SZ,通源石油,2011-03-31,7.46,7.59,3132360000.0,开采辅助活动,0.015673555509020585
300191.SZ,潜能恒信,2011-03-31,10.18,9.94,3248800000.0,开采辅助活动,0.016256192499491142
600339.SH,中油工程,2011-03-31,11.52,10.9,6669802720.0,开采辅助活动,0.03337404486270304
600583.SH,海油工程,2011-03-31,7.53,7.57,33138028800.0,开采辅助活动,0.16581450850359564
600871.SH,石化油服,2011-03-31,4.51,4.54,41120000000.0,开采辅助活动,0.20575432023487927
601808.SH,中海油服,2011-03-31,19.5,19.6,98986946400.0,开采辅助活动,0.49530622248682954
002207.SZ,准油股份,2011-04-01,9.61,9.73,1957347000.0,开采辅助活动,0.0096712949045385
002554.SZ,惠博普,2011-04-01,4.61,4.59,4407750000.0,开采辅助活动,0.02177879043188539
300084.SZ,海默科技,2011-04-01,7.47,7.52,2163840000.0,开采辅助活动,0.010691581393711277
300157.SZ,恒泰艾普,2011-04-01,9.39,9.22,5030608000.0,开采辅助活动,0.024856345613287072
300164.SZ,通源石油,2011-04-01,7.6,7.65,3154140000.0,开采辅助活动,0.015584675640139977
300191.SZ,潜能恒信,2011-04-01,9.97,10.0,3269600000.0,开采辅助活动,0.016155166058894554
600339.SH,中油工程,2011-04-01,10.93,11.21,6859016982.0,开采辅助活动,0.033890554913441326
600583.SH,海油工程,2011-04-01,7.57,7.51,32904662400.0,开采辅助活动,0.16258266613159525
600871.SH,石化油服,2011-04-01,4.53,4.64,42080000000.0,开采辅助活动,0.20791821255146894
601808.SH,中海油服,2011-04-01,19.74,19.91,100560308400.0,开采辅助活动,0.4968707123610377
002207.SZ,准油股份,2011-04-06,9.73,9.73,1957347000.0,开采辅助活动,0.009793203380326878
002554.SZ,惠博普,2011-04-06,4.59,4.57,4387500000.0,开采辅助活动,0.02195199922710903
300084.SZ,海默科技,2011-04-06,7.59,7.38,2122240000.0,开采辅助活动,0.010618213296806806
300157.SZ,恒泰艾普,2011-04-06,9.22,9.22,5029719200.0,开采辅助活动,0.02516521754780067
300164.SZ,通源石油,2011-04-06,7.62,7.6,3133680000.0,开采辅助活动,0.01567875576934633
300191.SZ,潜能恒信,2011-04-06,9.92,9.8,3202400000.0,开采辅助活动,0.016022582866072697
600339.SH,中油工程,2011-04-06,11.17,11.17,6832737223.0,开采辅助活动,0.03418626603722737
600583.SH,海油工程,2011-04-06,7.46,7.47,32710190400.0,开采辅助活动,0.16365904829159866
600871.SH,石化油服,2011-04-06,4.59,4.59,41640000000.0,开采辅助活动,0.20833760634001594
601808.SH,中海油服,2011-04-06,19.82,19.57,98852086800.0,开采辅助活动,0.49458710724369565
002207.SZ,准油股份,2011-04-07,9.83,9.8,1971271216.0,开采辅助活动,0.00983561337554353
002554.SZ,惠博普,2011-04-07,4.6,4.64,4455000000.0,开采辅助活动,0.022228122255525506
300084.SZ,海默科技,2011-04-07,7.45,7.28,2092800000.0,开采辅助活动,0.010441978508723632
300157.SZ,恒泰艾普,2011-04-07,9.25,9.34,5092824000.0,开采辅助活动,0.025410530751486967
300164.SZ,通源石油,2011-04-07,7.61,7.68,3169980000.0,开采辅助活动,0.015816543880487262
300191.SZ,潜能恒信,2011-04-07,9.84,9.91,3240000000.0,开采辅助活动,0.016165907094927642
600339.SH,中油工程,2011-04-07,11.21,11.3,6911576499.0,开采辅助活动,0.034485155420468906
600583.SH,海油工程,2011-04-07,7.51,7.46,32671296000.0,开采辅助活动,0.16301269623669168
600871.SH,石化油服,2011-04-07,4.63,4.62,41920000000.0,开采辅助活动,0.20915889673437243
601808.SH,中海油服,2011-04-07,19.73,19.58,98897040000.0,开采辅助活动,0.49344455574177243
002207.SZ,准油股份,2011-04-08,9.8,9.85,1981217085.0,开采辅助活动,0.009427539570325062
002554.SZ,惠博普,2011-04-08,4.64,4.64,4455000000.0,开采辅助活动,0.021198933273785164
300084.SZ,海默科技,2011-04-08,7.23,7.33,2108800000.0,开采辅助活动,0.010034637595456376
300157.SZ,恒泰艾普,2011-04-08,9.4,9.28,5061716000.0,开采辅助活动,0.0240859662704491
300164.SZ,通源石油,2011-04-08,7.68,7.71,3181200000.0,开采辅助活动,0.015137608648836221
300191.SZ,潜能恒信,2011-04-08,9.88,9.95,3251200000.0,开采辅助活动,0.015470700754148222
600339.SH,中油工程,2011-04-08,11.34,11.7,7158606229.0,开采辅助活动,0.03406393171310299
600583.SH,海油工程,2011-04-08,7.45,7.64,33449184000.0,开采辅助活动,0.15916655885040681
600871.SH,石化油服,2011-04-08,4.62,4.85,44000000000.0,开采辅助活动,0.2093721804818288
601808.SH,中海油服,2011-04-08,19.67,20.89,105505160400.0,开采辅助活动,0.5020419428416613
002207.SZ,准油股份,2011-04-11,9.86,9.72,1953368652.0,开采辅助活动,0.009389743133084733
002554.SZ,惠博普,2011-04-11,4.68,4.78,4585950000.0,开采辅助活动,0.022044426932459
300084.SZ,海默科技,2011-04-11,7.38,7.45,2141440000.0,开采辅助活动,0.010293792477075634
300157.SZ,恒泰艾普,2011-04-11,9.28,8.94,4877734400.0,开采辅助活动,0.023447019609184955
300164.SZ,通源石油,2011-04-11,7.72,7.68,3168000000.0,开采辅助活动,0.015228413855805256
300191.SZ,潜能恒信,2011-04-11,9.93,9.64,3152000000.0,开采辅助活动,0.015151502674715331
600339.SH,中油工程,2011-04-11,11.7,11.84,7242701456.0,开采辅助活动,0.03481529520391771
600583.SH,海油工程,2011-04-11,7.64,7.48,32749084800.0,开采辅助活动,0.157423174473883
600871.SH,石化油服,2011-04-11,4.88,4.89,44320000000.0,开采辅助活动,0.21304397161909375
601808.SH,中海油服,2011-04-11,20.83,20.56,103841892000.0,开采辅助活动,0.49916266002078064
002207.SZ,准油股份,2011-04-12,9.69,9.58,1926514806.0,开采辅助活动,0.009307310692816227
002554.SZ,惠博普,2011-04-12,4.78,4.77,4575150000.0,开采辅助活动,0.022103304051242344
300084.SZ,海默科技,2011-04-12,7.43,7.36,2115200000.0,开采辅助活动,0.010218879977528126
300157.SZ,恒泰艾普,2011-04-12,8.9,8.72,4756857600.0,开采辅助活动,0.02298116342879751
300164.SZ,通源石油,2011-04-12,7.6,7.52,3103320000.0,开采辅助活动,0.01499265062966272
300191.SZ,潜能恒信,2011-04-12,9.55,9.57,3126400000.0,开采辅助活动,0.015104153915347926
600339.SH,中油工程,2011-04-12,11.9,11.65,7127070519.0,开采辅助活动,0.034432052867360105
600583.SH,海油工程,2011-04-12,7.45,7.42,32476824000.0,开采辅助活动,0.15690089188129014
600871.SH,石化油服,2011-04-12,4.83,4.87,44120000000.0,开采辅助活动,0.21315099499269144
601808.SH,中海油服,2011-04-12,20.55,20.53,103662079200.0,开采辅助活动,0.5008085975632635
002207.SZ,准油股份,2011-04-13,9.58,9.62,1933476914.0,开采辅助活动,0.00938982435210655
002554.SZ,惠博普,2011-04-13,4.71,4.89,4693950000.0,开采辅助活动,0.022795910154617207
300084.SZ,海默科技,2011-04-13,7.33,7.5,2157440000.0,开采辅助活动,0.010477488768303315
300157.SZ,恒泰艾普,2011-04-13,8.7,8.85,4825295200.0,开采辅助活动,0.023433780898540816
300164.SZ,通源石油,2011-04-13,7.55,7.63,3147540000.0,开采辅助活动,0.015285854993782176
300191.SZ,潜能恒信,2011-04-13,9.57,9.75,3188000000.0,开采辅助活动,0.015482346759748113
600339.SH,中油工程,2011-04-13,11.51,12.06,7379356201.0,开采辅助活动,0.0358374377564553
600583.SH,海油工程,2011-04-13,7.38,7.33,32087880000.0,开采辅助活动,0.1558330253905854
600871.SH,石化油服,2011-04-13,4.84,4.93,44680000000.0,开采辅助活动,0.21698596399797543
601808.SH,中海油服,2011-04-13,20.3,20.16,101818998000.0,开采辅助活动,0.4944783669278857
002207.SZ,准油股份,2011-04-14,9.63,9.69,1948395718.0,开采辅助活动,0.009364166442332865
002554.SZ,惠博普,2011-04-14,5.04,4.94,4738500000.0,开采辅助活动,0.022773660543937965
300084.SZ,海默科技,2011-04-14,7.48,7.35,2112640000.0,开采辅助活动,0.01015353935033135
300157.SZ,恒泰艾普,2011-04-14,8.8,8.8,4801297600.0,开采辅助活动,0.023075471502126
300164.SZ,通源石油,2011-04-14,7.66,7.5,3094740000.0,开采辅助活动,0.014873600977471053
300191.SZ,潜能恒信,2011-04-14,9.75,9.63,3148000000.0,开采辅助活动,0.015129573365477834
600339.SH,中油工程,2011-04-14,12.02,12.83,7847135903.0,开采辅助活动,0.037714046490887436
600583.SH,海油工程,2011-04-14,7.34,7.35,32204563200.0,开采辅助活动,0.1547780500754662
600871.SH,石化油服,2011-04-14,4.93,5.12,46400000000.0,开采辅助活动,0.22300260614935563
601808.SH,中海油服,2011-04-14,20.25,20.15,101774044800.0,开采辅助活动,0.48913528510261367
002207.SZ,准油股份,2011-04-15,9.7,9.58,1925520219.0,开采辅助活动,0.009348316215823289
002554.SZ,惠博普,2011-04-15,4.96,5.32,5103000000.0,开采辅助活动,0.024774841198043133
300084.SZ,海默科技,2011-04-15,7.44,7.41,2129920000.0,开采辅助活动,0.010340668188229676
300157.SZ,恒泰艾普,2011-04-15,8.8,8.86,4830628000.0,开采辅助活动,0.023452487083445172
300164.SZ,通源石油,2011-04-15,7.5,7.52,3102000000.0,开采辅助活动,0.015060073955776954
300191.SZ,潜能恒信,2011-04-15,9.6,9.62,3144000000.0,开采辅助活动,0.01526398211378554
600339.SH,中油工程,2011-04-15,12.78,14.11,8630272708.0,开采辅助活动,0.041899595500001115
600583.SH,海油工程,2011-04-15,7.34,7.2,31543358400.0,开采辅助活动,0.15314162163687242
600871.SH,石化油服,2011-04-15,5.1,5.08,46040000000.0,开采辅助活动,0.22352218082655417
601808.SH,中海油服,2011-04-15,20.16,19.71,99526384800.0,开采辅助活动,0.48319623328146855
002207.SZ,准油股份,2011-04-18,9.69,9.89,1989173780.0,开采辅助活动,0.009718722198069272
002554.SZ,惠博普,2011-04-18,5.21,5.42,5200200000.0,开采辅助活动,0.02540718145520691
300084.SZ,海默科技,2011-04-18,7.41,7.45,2142080000.0,开采辅助活动,0.010465792710197612
300157.SZ,恒泰艾普,2011-04-18,8.96,8.9,4853736800.0,开采辅助活动,0.023714428601479817
300164.SZ,通源石油,2011-04-18,7.49,7.6,3133680000.0,开采辅助活动,0.015310560436627974
300191.SZ,潜能恒信,2011-04-18,9.64,9.68,3164000000.0,开采辅助活动,0.015458698150893171
600339.SH,中油工程,2011-04-18,14.61,14.95,9145355975.0,开采辅助活动,0.04468245812262715
600583.SH,海油工程,2011-04-18,7.17,7.04,30843259200.0,开采辅助活动,0.15069425852166837
600871.SH,石化油服,2011-04-18,5.03,5.09,46160000000.0,开采辅助活动,0.22552892119002174
601808.SH,中海油服,2011-04-18,19.58,19.41,98042929200.0,开采辅助活动,0.47901897861320797
002207.SZ,准油股份,2011-04-19,9.74,9.59,1927509393.0,开采辅助活动,0.009673719759368142
002554.SZ,惠博普,2011-04-19,5.34,5.38,5161050000.0,开采辅助活动,0.02590210535180876
300084.SZ,海默科技,2011-04-19,7.42,7.29,2097280000.0,开采辅助活动,0.01052575881114143
300157.SZ,恒泰艾普,2011-04-19,8.88,8.96,4887511200.0,开采辅助活动,0.02452927795904811
300164.SZ,通源石油,2011-04-19,7.54,7.41,3055800000.0,开采辅助活动,0.015336346970879416
300191.SZ,潜能恒信,2011-04-19,9.67,9.73,3178400000.0,开采辅助活动,0.01595164775582274
600339.SH,中油工程,2011-04-19,14.95,14.94,9140100024.0,开采辅助活动,0.045872028704956894
600583.SH,海油工程,2011-04-19,7.02,6.93,30337632000.0,开采辅助活动,0.1522574941510748
600871.SH,石化油服,2011-04-19,5.04,4.99,45200000000.0,开采辅助活动,0.226848250240117
601808.SH,中海油服,2011-04-19,19.32,18.67,94266860400.0,开采辅助活动,0.4731033702957827
002207.SZ,准油股份,2011-04-20,9.59,9.55,1919552698.0,开采辅助活动,0.009556606739210747
002554.SZ,惠博普,2011-04-20,5.35,5.49,5267700000.0,开采辅助活动,0.026225556283290145
300084.SZ,海默科技,2011-04-20,7.26,7.39,2125440000.0,开采辅助活动,0.010581628860177347
300157.SZ,恒泰艾普,2011-04-20,8.99,9.33,5089268800.0,开采辅助活动,0.02533722599145595
300164.SZ,通源石油,2011-04-20,7.44,7.39,3049860000.0,开采辅助活动,0.015183908553288016
300191.SZ,潜能恒信,2011-04-20,9.7,9.96,3254400000.0,开采辅助活动,0.01620222305149106
600339.SH,中油工程,2011-04-20,14.8,13.64,8346451315.0,开采辅助活动,0.04155330195859171
600583.SH,海油工程,2011-04-20,6.93,7.01,30687681600.0,开采辅助活动,0.15278043947158862
600871.SH,石化油服,2011-04-20,4.98,5.07,46000000000.0,开采辅助活动,0.22901372307294393
601808.SH,中海油服,2011-04-20,18.72,18.84,95120971200.0,开采辅助活动,0.4735653860179625
002207.SZ,准油股份,2011-04-21,9.6,9.54,1917563524.0,开采辅助活动,0.00954501524987426
002554.SZ,惠博普,2011-04-21,5.49,5.45,5225850000.0,开采辅助活动,0.026012602617463743
300084.SZ,海默科技,2011-04-21,7.4,7.47,2149120000.0,开采辅助活动,0.010697629005280228
300157.SZ,恒泰艾普,2011-04-21,9.38,9.29,5066160000.0,开采辅助活动,0.025217717094155042
300164.SZ,通源石油,2011-04-21,7.39,7.25,2989800000.0,开采辅助活动,0.014882263996420314
300191.SZ,潜能恒信,2011-04-21,9.91,9.86,3221600000.0,开采辅助活动,0.016036089936071873
600339.SH,中油工程,2011-04-21,13.64,13.64,8346451315.0,开采辅助活动,0.04154595354307963
600583.SH,海油工程,2011-04-21,7.03,7.15,31309992000.0,开采辅助活动,0.15585108257067634
600871.SH,石化油服,2011-04-21,5.07,4.95,44920000000.0,开采辅助活动,0.22359733049675581
601808.SH,中海油服,2011-04-21,18.99,18.96,95750316000.0,开采辅助活动,0.47661431549022276
002207.SZ,准油股份,2011-04-22,9.54,9.54,1917563524.0,开采辅助活动,0.009609074014781222
002554.SZ,惠博普,2011-04-22,5.42,5.32,5101650000.0,开采辅助活动,0.02556480233064165
300084.SZ,海默科技,2011-04-22,7.47,7.39,2124800000.0,开采辅助活动,0.01064755363306918
300157.SZ,恒泰艾普,2011-04-22,9.27,9.47,5164816800.0,开采辅助活动,0.025881336541310588
300164.SZ,通源石油,2011-04-22,7.12,6.6,2724480000.0,开采辅助活动,0.01365260114939021
300191.SZ,潜能恒信,2011-04-22,9.93,9.91,3237600000.0,开采辅助活动,0.016223889138942384
600339.SH,中油工程,2011-04-22,13.75,13.82,8456826301.0,开采辅助活动,0.04237787632033488
600583.SH,海油工程,2011-04-22,7.15,7.15,31309992000.0,开采辅助活动,0.15689703457782708
600871.SH,石化油服,2011-04-22,4.94,4.78,43320000000.0,开采辅助活动,0.21708020678866569
601808.SH,中海油服,2011-04-22,18.96,19.05,96199848000.0,开采辅助活动,0.4820656255050371
002207.SZ,准油股份,2011-04-25,9.5,8.63,1735554123.0,开采辅助活动,0.00892251207695435
002554.SZ,惠博普,2011-04-25,5.32,5.15,4941000000.0,开采辅助活动,0.025401761655249423
300084.SZ,海默科技,2011-04-25,7.58,7.53,2164480000.0,开采辅助活动,0.011127627012255469
300157.SZ,恒泰艾普,2011-04-25,9.53,9.48,5170149600.0,开采辅助活动,0.026579823489411687
300164.SZ,通源石油,2011-04-25,6.57,6.56,2706000000.0,开采辅助活动,0.013911590171848804
300191.SZ,潜能恒信,2011-04-25,9.85,9.51,3108000000.0,开采辅助活动,0.015978278733963815
600339.SH,中油工程,2011-04-25,13.58,13.15,8041606116.0,开采辅助活动,0.04134202831087392
600583.SH,海油工程,2011-04-25,7.12,6.87,30065371200.0,开采辅助活动,0.15456656411637326
600871.SH,石化油服,2011-04-25,4.76,4.67,42360000000.0,开采辅助活动,0.21777345147062652
601808.SH,中海油服,2011-04-25,19.01,18.66,94221907200.0,开采辅助活动,0.48439636296244276
002207.SZ,准油股份,2011-04-26,8.63,8.33,1674884323.0,开采辅助活动,0.008675776158704357
002554.SZ,惠博普,2011-04-26,5.07,5.13,4926150000.0,开采辅助活动,0.025517090426669106
300084.SZ,海默科技,2011-04-26,7.44,7.52,2163200000.0,开采辅助活动,0.011205215028160046
300157.SZ,恒泰艾普,2011-04-26,9.32,9.34,5091935200.0,开采辅助活动,0.026375845425969456
300164.SZ,通源石油,2011-04-26,6.54,6.5,2682900000.0,开采辅助活动,0.013897222355330339
300191.SZ,潜能恒信,2011-04-26,9.52,9.25,3021600000.0,开采辅助活动,0.015651663151390716
600339.SH,中油工程,2011-04-26,13.1,13.3,8136213247.0,开采辅助活动,0.04214497917326149
600583.SH,海油工程,2011-04-26,6.87,6.93,30337632000.0,开采辅助活动,0.157146676222813
600871.SH,石化油服,2011-04-26,4.69,4.66,42280000000.0,开采辅助活动,0.21900725378633817
601808.SH,中海油服,2011-04-26,18.52,18.36,92738451600.0,开采辅助活动,0.4803782782713633
002207.SZ,准油股份,2011-04-27,8.36,8.33,1673889736.0,开采辅助活动,0.008824554218175702
002554.SZ,惠博普,2011-04-27,5.17,5.04,4841100000.0,开采辅助活动,0.025521722552464703
300084.SZ,海默科技,2011-04-27,7.52,7.48,2150400000.0,开采辅助活动,0.01133666153907585
300157.SZ,恒泰艾普,2011-04-27,9.34,9.45,5155040000.0,开采辅助活动,0.027176778134485477
300164.SZ,通源石油,2011-04-27,6.55,6.47,2668380000.0,开采辅助活动,0.014067392539824784
300191.SZ,潜能恒信,2011-04-27,9.27,9.15,2992000000.0,开采辅助活动,0.01577347996880345
600339.SH,中油工程,2011-04-27,13.3,12.61,7715737110.0,开采辅助活动,0.04067647886000616
600583.SH,海油工程,2011-04-27,6.89,6.63,29054116800.0,开采辅助活动,0.15316996302007882
600871.SH,石化油服,2011-04-27,4.69,4.63,42000000000.0,开采辅助活动,0.2214191706850752
601808.SH,中海油服,2011-04-27,18.5,18.11,91434808800.0,开采辅助活动,0.4820337984820099
002207.SZ,准油股份,2011-04-28,8.39,8.23,1653997998.0,开采辅助活动,0.009026679028255472
002554.SZ,惠博普,2011-04-28,5.06,4.8,4603500000.0,开采辅助活动,0.025123559373603346
300084.SZ,海默科技,2011-04-28,7.41,7.33,2108160000.0,开采辅助活动,0.011505264022820816
300157.SZ,恒泰艾普,2011-04-28,9.29,9.29,5066160000.0,开采辅助活动,0.027648522114950436
300164.SZ,通源石油,2011-04-28,6.47,6.22,2564760000.0,开采辅助活动,0.013997154369293562
300191.SZ,潜能恒信,2011-04-28,9.18,8.91,2913600000.0,开采辅助活动,0.01590094549602057
600339.SH,中油工程,2011-04-28,12.66,12.36,7558058559.0,开采辅助活动,0.04124803583278103
600583.SH,海油工程,2011-04-28,6.65,6.44,28198440000.0,开采辅助活动,0.15389272978885446
600871.SH,石化油服,2011-04-28,4.67,4.4,39920000000.0,开采辅助活动,0.2178630368620062
601808.SH,中海油服,2011-04-28,18.21,17.55,88647710400.0,开采辅助活动,0.4837940731114141
002207.SZ,准油股份,2011-04-29,8.25,8.28,1664938454.0,开采辅助活动,0.008989746750562242
002554.SZ,惠博普,2011-04-29,4.78,4.8,4610250000.0,开采辅助活动,0.02489280000543466
300084.SZ,海默科技,2011-04-29,7.33,7.27,2089600000.0,开采辅助活动,0.011282684212647094
300157.SZ,恒泰艾普,2011-04-29,9.26,9.29,5066160000.0,开采辅助活动,0.027354461835157065
300164.SZ,通源石油,2011-04-29,6.26,6.28,2591820000.0,开采辅助活动,0.013994394427652657
300191.SZ,潜能恒信,2011-04-29,8.92,9.0,2941600000.0,开采辅助活动,0.015883012959381073
600339.SH,中油工程,2011-04-29,12.44,12.93,7910207324.0,开采辅助活动,0.042710744301904774
600583.SH,海油工程,2011-04-29,6.44,6.53,28587384000.0,开采辅助活动,0.1543560615130552
600871.SH,石化油服,2011-04-29,4.37,4.48,40600000000.0,开采辅助活动,0.219217543565023
601808.SH,中海油服,2011-04-29,17.38,17.65,89142195600.0,开采辅助活动,0.48131855042918226
002207.SZ,准油股份,2011-05-03,8.31,8.44,1696765234.0,开采辅助活动,0.009127364296902623
002554.SZ,惠博普,2011-05-03,4.85,4.9,4706100000.0,开采辅助活动,0.025315399123538047
300084.SZ,海默科技,2011-05-03,7.19,7.27,2089600000.0,开采辅助活动,0.01124052995230554
300157.SZ,恒泰艾普,2011-05-03,9.29,9.22,5027052800.0,开采辅助活动,0.027041892022502602
300164.SZ,通源石油,2011-05-03,6.28,6.32,2608320000.0,开采辅助活动,0.014030866713819673
300191.SZ,潜能恒信,2011-05-03,9.01,9.04,2953600000.0,开采辅助活动,0.015888222275617172
600339.SH,中油工程,2011-05-03,12.93,13.46,8230820378.0,开采辅助活动,0.04427583412660596
600583.SH,海油工程,2011-05-03,6.57,6.55,28704067200.0,开采辅助活动,0.15440702867275605
600871.SH,石化油服,2011-05-03,4.48,4.51,40920000000.0,开采辅助活动,0.22011987253462037
601808.SH,中海油服,2011-05-03,17.8,17.62,88962382800.0,开采辅助活动,0.47855299028133197
002207.SZ,准油股份,2011-05-04,8.39,8.24,1656981759.0,开采辅助活动,0.009395188709188948
002554.SZ,惠博普,2011-05-04,4.86,4.57,4387500000.0,开采辅助活动,0.02487739544365528
300084.SZ,海默科技,2011-05-04,7.25,7.17,2063360000.0,开采辅助活动,0.01169937838464286
300157.SZ,恒泰艾普,2011-05-04,9.18,8.92,4865291200.0,开采辅助活动,0.02758650099850396
300164.SZ,通源石油,2011-05-04,6.24,6.14,2531760000.0,开采辅助活动,0.014355235256621923
300191.SZ,潜能恒信,2011-05-04,9.01,8.73,2854400000.0,开采辅助活动,0.016184623944015868
600339.SH,中油工程,2011-05-04,13.21,12.46,7621129980.0,开采辅助活动,0.043212276749847664
600583.SH,海油工程,2011-05-04,6.55,6.3,27576129600.0,开采辅助活动,0.15635835461303418
600871.SH,石化油服,2011-05-04,4.5,4.37,39600000000.0,开采辅助活动,0.2245344409273502
601808.SH,中海油服,2011-05-04,17.48,16.48,83208373200.0,开采辅助活动,0.47179660497313913
002207.SZ,准油股份,2011-05-05,8.24,8.25,1658970933.0,开采辅助活动,0.009384082441771576
002554.SZ,惠博普,2011-05-05,4.51,4.5,4318650000.0,开采辅助活动,0.024428738822970576
300084.SZ,海默科技,2011-05-05,7.12,7.1,2040960000.0,开采辅助活动,0.01154482970097832
300157.SZ,恒泰艾普,2011-05-05,8.8,8.94,4875068000.0,开采辅助活动,0.027576155260607253
