代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
000762.SZ,西藏矿业,2015-03-23,17.36,17.5,8329560348.0,黑色金属矿采选业,0.14763873836112598
000923.SZ,河钢资源,2015-03-23,14.87,15.44,3078900000.0,黑色金属矿采选业,0.054572497532743826
600532.SH,未来股份,2015-03-23,11.1,11.3,4493298096.0,黑色金属矿采选业,0.07964224211823785
601969.SH,海南矿业,2015-03-23,17.02,16.96,31920057000.0,黑色金属矿采选业,0.5657725914701817
000655.SZ,金岭矿业,2015-03-24,14.41,14.78,8799128599.0,黑色金属矿采选业,0.15245014784929772
000762.SZ,西藏矿业,2015-03-24,17.4,18.2,8662742761.0,黑色金属矿采选业,0.15008718191082815
000923.SZ,河钢资源,2015-03-24,15.44,15.34,3059100000.0,黑色金属矿采选业,0.05300073092905897
600532.SH,未来股份,2015-03-24,11.36,12.43,4941042968.0,黑色金属矿采选业,0.08560651461406522
601969.SH,海南矿业,2015-03-24,16.96,17.14,32256057600.0,黑色金属矿采选业,0.55885542469675
000655.SZ,金岭矿业,2015-03-25,14.8,14.89,8864616025.0,黑色金属矿采选业,0.15523294869627594
000762.SZ,西藏矿业,2015-03-25,18.1,17.75,8448554067.0,黑色金属矿采选业,0.1479470691501637
000923.SZ,河钢资源,2015-03-25,15.29,15.03,2997720000.0,黑色金属矿采选业,0.0524946499265658
600532.SH,未来股份,2015-03-25,12.22,12.45,4948967656.0,黑色金属矿采选业,0.08666397281921491
601969.SH,海南矿业,2015-03-25,17.1,16.92,31845390200.0,黑色金属矿采选业,0.5576613594077796
000655.SZ,金岭矿业,2015-03-26,14.75,14.61,8697920760.0,黑色金属矿采选业,0.1544846971392919
000762.SZ,西藏矿业,2015-03-26,17.56,17.55,8353359091.0,黑色金属矿采选业,0.1483649006327445
000923.SZ,河钢资源,2015-03-26,14.79,14.78,2948220000.0,黑色金属矿采选业,0.05236364947063545
600532.SH,未来股份,2015-03-26,12.18,12.2,4849909056.0,黑色金属矿采选业,0.08613975136619535
601969.SH,海南矿业,2015-03-26,16.93,16.72,31453389500.0,黑色金属矿采选业,0.5586470013911329
000655.SZ,金岭矿业,2015-03-27,14.55,15.45,9198006554.0,黑色金属矿采选业,0.15734511397639406
000762.SZ,西藏矿业,2015-03-27,17.49,17.55,8353359091.0,黑色金属矿采选业,0.14289620588360613
000923.SZ,河钢资源,2015-03-27,14.74,14.8,2952180000.0,黑色金属矿采选业,0.05050127936436683
600532.SH,未来股份,2015-03-27,12.24,12.55,4988591096.0,黑色金属矿采选业,0.0853370162299348
601969.SH,海南矿业,2015-03-27,16.77,17.52,32965392200.0,黑色金属矿采选业,0.5639203845456982
000655.SZ,金岭矿业,2015-03-30,15.65,15.39,9162286140.0,黑色金属矿采选业,0.1554657585949853
000762.SZ,西藏矿业,2015-03-30,17.5,17.64,8396196830.0,黑色金属矿采选业,0.14246674787748562
000923.SZ,河钢资源,2015-03-30,14.83,14.87,2966040000.0,黑色金属矿采选业,0.050327795004126576
600532.SH,未来股份,2015-03-30,12.41,12.57,4996515784.0,黑色金属矿采选业,0.08478092746963453
601969.SH,海南矿业,2015-03-30,17.46,17.76,33413393000.0,黑色金属矿采选业,0.566958771053768
000655.SZ,金岭矿业,2015-03-31,15.46,15.39,9162286140.0,黑色金属矿采选业,0.15600458774343448
000762.SZ,西藏矿业,2015-03-31,17.66,17.4,8281962860.0,黑色金属矿采选业,0.14101548259228844
000923.SZ,河钢资源,2015-03-31,14.86,15.98,3187800000.0,黑色金属矿采选业,0.054278093612182304
600532.SH,未来股份,2015-03-31,12.71,12.68,5040101568.0,黑色金属矿采选业,0.08581689714624845
601969.SH,海南矿业,2015-03-31,17.76,17.57,33058725700.0,黑色金属矿采选业,0.5628849389058463
000655.SZ,金岭矿业,2015-04-01,15.43,16.49,9817160393.0,黑色金属矿采选业,0.16028765195894798
000762.SZ,西藏矿业,2015-04-01,17.44,18.0,8567547786.0,黑色金属矿采选业,0.13988486106870754
000923.SZ,河钢资源,2015-04-01,15.58,15.93,3177900000.0,黑色金属矿采选业,0.05188650371074168
600532.SH,未来股份,2015-04-01,12.68,13.28,5281804552.0,黑色金属矿采选业,0.08623756930260874
601969.SH,海南矿业,2015-04-01,17.57,18.28,34402728100.0,黑色金属矿采选业,0.561703413958994
000655.SZ,金岭矿业,2015-04-02,16.51,17.99,10710170738.0,黑色金属矿采选业,0.16842209594733015
000762.SZ,西藏矿业,2015-04-02,17.99,19.36,9214873619.0,黑色金属矿采选业,0.14490789799412246
000923.SZ,河钢资源,2015-04-02,15.97,17.53,3496680000.0,黑色金属矿采选业,0.054986814763616366
600532.SH,未来股份,2015-04-02,13.25,14.08,5598792072.0,黑色金属矿采选业,0.08804344194008827
601969.SH,海南矿业,2015-04-02,18.14,18.37,34570728400.0,黑色金属矿采选业,0.5436397493548427
000655.SZ,金岭矿业,2015-04-03,17.99,17.09,10174364531.0,黑色金属矿采选业,0.15692304459814962
000762.SZ,西藏矿业,2015-04-03,19.19,19.92,9481419550.0,黑色金属矿采选业,0.1462354939578897
000923.SZ,河钢资源,2015-04-03,17.87,19.29,3847140000.0,黑色金属矿采选业,0.059335884806949166
600532.SH,未来股份,2015-04-03,14.04,14.38,5717662392.0,黑色金属矿采选业,0.08818565403305766
601969.SH,海南矿业,2015-04-03,18.18,18.93,35616063600.0,黑色金属矿采选业,0.5493199226039539
000655.SZ,金岭矿业,2015-04-07,16.43,16.89,10055296485.0,黑色金属矿采选业,0.14672311414291253
000762.SZ,西藏矿业,2015-04-07,19.98,19.77,9410023318.0,黑色金属矿采选业,0.13730753015925443
000923.SZ,河钢资源,2015-04-07,19.82,19.39,3866940000.0,黑色金属矿采选业,0.05642493782755867
600532.SH,未来股份,2015-04-07,14.55,15.14,6018800536.0,黑色金属矿采选业,0.08782407951514033
601969.SH,海南矿业,2015-04-07,19.05,20.82,39181403300.0,黑色金属矿采选业,0.571720338355134
000655.SZ,金岭矿业,2015-04-08,16.8,16.9,10061249887.0,黑色金属矿采选业,0.14752630810923148
000762.SZ,西藏矿业,2015-04-08,19.81,18.9,8995925175.0,黑色金属矿采选业,0.13190564234066143
000923.SZ,河钢资源,2015-04-08,19.06,18.57,3704580000.0,黑色金属矿采选业,0.05431959414917738
600532.SH,未来股份,2015-04-08,15.29,15.73,6256541176.0,黑色金属矿采选业,0.09173854457399677
601969.SH,海南矿业,2015-04-08,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5745099108269329
000655.SZ,金岭矿业,2015-04-09,17.6,17.27,10281525772.0,黑色金属矿采选业,0.15151270471454362
000762.SZ,西藏矿业,2015-04-09,19.05,18.4,8757937737.0,黑色金属矿采选业,0.1290604977977231
000923.SZ,河钢资源,2015-04-09,18.6,17.65,3520440000.0,黑色金属矿采选业,0.05187862171564744
600532.SH,未来股份,2015-04-09,16.77,15.39,6117859136.0,黑色金属矿采选业,0.0901552362279038
601969.SH,海南矿业,2015-04-09,20.82,20.82,39181403300.0,黑色金属矿采选业,0.577392939544182
000655.SZ,金岭矿业,2015-04-10,17.03,16.89,10055296485.0,黑色金属矿采选业,0.1479632288303385
000762.SZ,西藏矿业,2015-04-10,18.4,18.9,8995925175.0,黑色金属矿采选业,0.13237462835578717
000923.SZ,河钢资源,2015-04-10,17.17,17.81,3552120000.0,黑色金属矿采选业,0.05226928367322249
600532.SH,未来股份,2015-04-10,15.11,15.52,6173331952.0,黑色金属矿采选业,0.09084029790887028
601969.SH,海南矿业,2015-04-10,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5765525612317816
000655.SZ,金岭矿业,2015-04-13,16.9,16.56,9858834209.0,黑色金属矿采选业,0.1453847691130786
000762.SZ,西藏矿业,2015-04-13,18.92,19.11,9095879899.0,黑色金属矿采选业,0.13413374958564614
000923.SZ,河钢资源,2015-04-13,17.82,18.02,3593700000.0,黑色金属矿采选业,0.052995033052154916
600532.SH,未来股份,2015-04-13,15.28,15.3,6082198040.0,黑色金属矿采选业,0.08969204055974396
601969.SH,海南矿业,2015-04-13,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5777944076893764
000655.SZ,金岭矿业,2015-04-14,16.29,16.21,9650465128.0,黑色金属矿采选业,0.1432457004549493
000762.SZ,西藏矿业,2015-04-14,19.01,18.69,8895970451.0,黑色金属矿采选业,0.13204643523167875
000923.SZ,河钢资源,2015-04-14,17.68,18.36,3663000000.0,黑色金属矿采选业,0.054371369028015135
600532.SH,未来股份,2015-04-14,15.23,15.04,5979177096.0,黑色金属矿采选业,0.0887513088644477
601969.SH,海南矿业,2015-04-14,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5815851864209091
000655.SZ,金岭矿业,2015-04-15,16.18,16.18,9632604921.0,黑色金属矿采选业,0.1445497261392707
000762.SZ,西藏矿业,2015-04-15,18.4,17.89,8515190550.0,黑色金属矿采选业,0.12778147470190487
000923.SZ,河钢资源,2015-04-15,17.87,17.05,3401640000.0,黑色金属矿采选业,0.05104601864781378
600532.SH,未来股份,2015-04-15,15.12,14.86,5907854904.0,黑色金属矿采选业,0.08865502275319025
601969.SH,海南矿业,2015-04-15,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5879677577578204
000655.SZ,金岭矿业,2015-04-16,16.1,15.75,9376608622.0,黑色金属矿采选业,0.14182074357734462
000762.SZ,西藏矿业,2015-04-16,17.64,17.6,8377157835.0,黑色金属矿采选业,0.12670409965037766
000923.SZ,河钢资源,2015-04-16,16.48,16.81,3352140000.0,黑色金属矿采选业,0.05070095239551099
600532.SH,未来股份,2015-04-16,14.75,14.66,5828608024.0,黑色金属矿采选业,0.08815740928389548
601969.SH,海南矿业,2015-04-16,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5926167950928712
000655.SZ,金岭矿业,2015-04-17,15.76,16.06,9561164094.0,黑色金属矿采选业,0.14355071674973285
000762.SZ,西藏矿业,2015-04-17,17.82,17.79,8467593062.0,黑色金属矿采选业,0.12713191001061852
000923.SZ,河钢资源,2015-04-17,16.96,17.6,3510540000.0,黑色金属矿采选业,0.05270702690845452
600532.SH,未来股份,2015-04-17,14.8,14.8,5884080840.0,黑色金属矿采选业,0.08834321989363507
601969.SH,海南矿业,2015-04-17,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5882671264375591
000655.SZ,金岭矿业,2015-04-20,16.07,16.16,9620698117.0,黑色金属矿采选业,0.14417674300963446
000762.SZ,西藏矿业,2015-04-20,17.6,17.95,8543749042.0,黑色金属矿采选业,0.12803747659336775
000923.SZ,河钢资源,2015-04-20,17.27,18.29,3649140000.0,黑色金属矿采选业,0.05468637655894317
600532.SH,未来股份,2015-04-20,14.7,14.42,5733511768.0,黑色金属矿采选业,0.08592298008571335
601969.SH,海南矿业,2015-04-20,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5871764237523412
000655.SZ,金岭矿业,2015-04-21,16.07,16.53,9840974002.0,黑色金属矿采选业,0.14568354294566374
000762.SZ,西藏矿业,2015-04-21,17.87,18.39,8753177988.0,黑色金属矿采选业,0.1295800579360007
000923.SZ,河钢资源,2015-04-21,18.25,19.41,3870900000.0,黑色金属矿采选业,0.05730392400932692
600532.SH,未来股份,2015-04-21,14.35,14.85,5903892560.0,黑色金属矿采选业,0.08739988390748162
601969.SH,海南矿业,2015-04-21,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5800325912015271
000655.SZ,金岭矿业,2015-04-22,16.56,17.11,10186271335.0,黑色金属矿采选业,0.1482856174578977
000762.SZ,西藏矿业,2015-04-22,18.39,18.71,8905489949.0,黑色金属矿采选业,0.12964077162515197
000923.SZ,河钢资源,2015-04-22,20.4,21.35,4258980000.0,黑色金属矿采选业,0.06199967174159681
600532.SH,未来股份,2015-04-22,14.95,15.5,6161444920.0,黑色金属矿采选业,0.08969461291058639
601969.SH,海南矿业,2015-04-22,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5703793262647672
000655.SZ,金岭矿业,2015-04-23,17.26,17.16,10216038347.0,黑色金属矿采选业,0.14697759695292034
000762.SZ,西藏矿业,2015-04-23,18.74,19.03,9057801909.0,黑色金属矿采选业,0.13031411130630072
000923.SZ,河钢资源,2015-04-23,21.11,23.13,4613400000.0,黑色金属矿采选业,0.06637273889851059
600532.SH,未来股份,2015-04-23,15.45,16.19,6438809000.0,黑色金属矿采选业,0.09263480048865913
601969.SH,海南矿业,2015-04-23,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5637007523536093
000655.SZ,金岭矿业,2015-04-24,16.95,16.51,9829067197.0,黑色金属矿采选业,0.14228492155803585
000762.SZ,西藏矿业,2015-04-24,18.78,18.55,8829333968.0,黑色金属矿采选业,0.12781284997522652
000923.SZ,河钢资源,2015-04-24,22.53,23.56,4698540000.0,黑色金属矿采选业,0.06801575184482826
600532.SH,未来股份,2015-04-24,16.01,16.45,6541829944.0,黑色金属矿采选业,0.09469909420419338
601969.SH,海南矿业,2015-04-24,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5671873824177159
000655.SZ,金岭矿业,2015-04-27,16.35,16.34,9727859358.0,黑色金属矿采选业,0.14069185173759263
000762.SZ,西藏矿业,2015-04-27,18.65,18.72,8910249697.0,黑色金属矿采选业,0.12886694628087095
000923.SZ,河钢资源,2015-04-27,23.38,24.17,4821300000.0,黑色金属矿采选业,0.06972938236659644
600532.SH,未来股份,2015-04-27,16.45,16.35,6502206504.0,黑色金属矿采选业,0.09403995676352567
601969.SH,海南矿业,2015-04-27,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5666718628514142
000655.SZ,金岭矿业,2015-04-28,16.34,16.5,9823113795.0,黑色金属矿采选业,0.1418065635297969
000762.SZ,西藏矿业,2015-04-28,18.76,19.21,9143477387.0,黑色金属矿采选业,0.1319953259243371
000923.SZ,河钢资源,2015-04-28,24.02,25.71,5128200000.0,黑色金属矿采选业,0.07403074363891196
600532.SH,未来股份,2015-04-28,16.34,15.08,5995026472.0,黑色金属矿采选业,0.08654425877639772
601969.SH,海南矿业,2015-04-28,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5656231081305563
000655.SZ,金岭矿业,2015-04-29,16.35,17.23,10257712163.0,黑色金属矿采选业,0.1457167631800282
000762.SZ,西藏矿业,2015-04-29,19.1,20.0,9519497540.0,黑色金属矿采选业,0.1352299954011725
000923.SZ,河钢资源,2015-04-29,24.83,25.69,5124240000.0,黑色金属矿采选业,0.072792807469385
600532.SH,未来股份,2015-04-29,15.05,15.87,6312013992.0,黑色金属矿采选业,0.08966582737415114
601969.SH,海南矿业,2015-04-29,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5565946065752632
000655.SZ,金岭矿业,2015-04-30,17.15,17.34,10323199588.0,黑色金属矿采选业,0.14729310919274244
000762.SZ,西藏矿业,2015-04-30,19.89,19.13,9105399397.0,黑色金属矿采选业,0.1299173358214308
000923.SZ,河钢资源,2015-04-30,25.23,23.82,4752000000.0,黑色金属矿采选业,0.06780231738399593
600532.SH,未来股份,2015-04-30,15.81,16.91,6724097768.0,黑色金属矿采选业,0.09594053261509988
601969.SH,海南矿业,2015-04-30,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5590467049867309
000655.SZ,金岭矿业,2015-05-04,17.61,18.38,10942353427.0,黑色金属矿采选业,0.15549138697321951
000762.SZ,西藏矿业,2015-05-04,19.0,18.76,8929288693.0,黑色金属矿采选业,0.12688563688072296
000923.SZ,河钢资源,2015-05-04,24.97,22.98,4583700000.0,黑色金属矿采选业,0.06513460520389626
600532.SH,未来股份,2015-05-04,16.59,16.94,6735984800.0,黑色金属矿采选业,0.0957186793654572
601969.SH,海南矿业,2015-05-04,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5567696915767041
000655.SZ,金岭矿业,2015-05-05,18.3,18.36,10930446623.0,黑色金属矿采选业,0.1572081513832678
000762.SZ,西藏矿业,2015-05-05,18.77,17.86,8500911303.0,黑色金属矿采选业,0.12226513674250584
000923.SZ,河钢资源,2015-05-05,22.34,21.19,4227300000.0,黑色金属矿采选业,0.06079953008910896
600532.SH,未来股份,2015-05-05,16.94,16.82,6688436672.0,黑色金属矿采选业,0.09619705407431783
601969.SH,海南矿业,2015-05-05,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5635301277107996
000655.SZ,金岭矿业,2015-05-06,18.01,16.98,10108877105.0,黑色金属矿采选业,0.14684077895601338
000762.SZ,西藏矿业,2015-05-06,18.0,17.82,8481872308.0,黑色金属矿采选业,0.12320703118411876
000923.SZ,河钢资源,2015-05-06,21.56,21.05,4199580000.0,黑色金属矿采选业,0.06100277924865471
600532.SH,未来股份,2015-05-06,16.83,17.28,6870704496.0,黑色金属矿采选业,0.09980333025022202
601969.SH,海南矿业,2015-05-06,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5691460803609911
000655.SZ,金岭矿业,2015-05-07,16.98,16.25,9674278738.0,黑色金属矿采选业,0.14182732327271905
000762.SZ,西藏矿业,2015-05-07,17.78,17.82,8481872308.0,黑色金属矿采选业,0.12434634956913929
000923.SZ,河钢资源,2015-05-07,21.29,21.32,4253040000.0,黑色金属矿采选业,0.062350620165871534
600532.SH,未来股份,2015-05-07,17.37,16.65,6621076824.0,黑色金属矿采选业,0.09706662672871147
601969.SH,海南矿业,2015-05-07,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5744090802635586
000655.SZ,金岭矿业,2015-05-08,16.24,16.73,9960042048.0,黑色金属矿采选业,0.14396911021733602
000762.SZ,西藏矿业,2015-05-08,18.1,18.33,8724619495.0,黑色金属矿采选业,0.1261114862393775
000923.SZ,河钢资源,2015-05-08,22.04,22.88,4563900000.0,黑色金属矿采选业,0.06596966347675602
600532.SH,未来股份,2015-05-08,16.94,16.98,6751834176.0,黑色金属矿采选业,0.09759552760612203
601969.SH,海南矿业,2015-05-08,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5663542124604084
000655.SZ,金岭矿业,2015-05-11,16.99,16.8,10001715864.0,黑色金属矿采选业,0.1432831581177183
000762.SZ,西藏矿业,2015-05-11,18.57,19.0,9043522663.0,黑色金属矿采选业,0.12955621868121867
000923.SZ,河钢资源,2015-05-11,22.88,23.24,4635180000.0,黑色金属矿采选业,0.06640292904486428
600532.SH,未来股份,2015-05-11,16.94,17.46,6942026688.0,黑色金属矿采选业,0.09945048640847134
601969.SH,海南矿业,2015-05-11,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5613072077477275
000655.SZ,金岭矿业,2015-05-12,16.72,16.65,9912414830.0,黑色金属矿采选业,0.14053244487304542
000762.SZ,西藏矿业,2015-05-12,19.02,19.05,9067321407.0,黑色金属矿采选业,0.1285512024697429
000923.SZ,河钢资源,2015-05-12,23.24,23.83,4753980000.0,黑色金属矿采选业,0.0673991599156631
600532.SH,未来股份,2015-05-12,17.26,19.16,7619587512.0,黑色金属矿采选业,0.10802607440769156
601969.SH,海南矿业,2015-05-12,20.82,20.82,39181403300.0,黑色金属矿采选业,0.555491118333857
000655.SZ,金岭矿业,2015-05-13,16.66,17.92,10668496922.0,黑色金属矿采选业,0.1486599391438851
000762.SZ,西藏矿业,2015-05-13,19.24,20.12,9576614525.0,黑色金属矿采选业,0.13344512754698865
000923.SZ,河钢资源,2015-05-13,23.86,23.7,4726260000.0,黑色金属矿采选业,0.06585796753892321
600532.SH,未来股份,2015-05-13,18.88,19.14,7611662824.0,黑色金属矿采选业,0.10606455065532168
601969.SH,海南矿业,2015-05-13,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5459724151148814
000655.SZ,金岭矿业,2015-05-14,17.79,17.65,10507755060.0,黑色金属矿采选业,0.14657111434697923
000762.SZ,西藏矿业,2015-05-14,19.7,20.19,9609932767.0,黑色金属矿采选业,0.13404752455837501
000923.SZ,河钢资源,2015-05-14,23.36,23.82,4752000000.0,黑色金属矿采选业,0.06628494206419437
600532.SH,未来股份,2015-05-14,19.22,19.21,7639399232.0,黑色金属矿采选业,0.10656084501228345
601969.SH,海南矿业,2015-05-14,20.82,20.82,39181403300.0,黑色金属矿采选业,0.546535574018168
000655.SZ,金岭矿业,2015-05-15,17.65,16.7,9942181841.0,黑色金属矿采选业,0.14122571388206334
000762.SZ,西藏矿业,2015-05-15,20.15,19.61,9333867338.0,黑色金属矿采选业,0.1325847886480559
000923.SZ,河钢资源,2015-05-15,23.33,22.92,4571820000.0,黑色金属矿采选业,0.06494133315664175
600532.SH,未来股份,2015-05-15,19.33,18.53,7369959840.0,黑色金属矿采选业,0.1046880711227717
601969.SH,海南矿业,2015-05-15,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5565600931904673
000655.SZ,金岭矿业,2015-05-18,16.67,16.89,10055296485.0,黑色金属矿采选业,0.14103374595156604
000762.SZ,西藏矿业,2015-05-18,19.55,20.73,9866959200.0,黑色金属矿采选业,0.13839216170335203
000923.SZ,河钢资源,2015-05-18,22.51,22.51,4490640000.0,黑色金属矿采选业,0.06298489376864361
600532.SH,未来股份,2015-05-18,18.52,19.37,7702796736.0,黑色金属矿采选业,0.10803801554754217
601969.SH,海南矿业,2015-05-18,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5495511830288962
000655.SZ,金岭矿业,2015-05-19,16.7,17.32,10311292784.0,黑色金属矿采选业,0.14320519216299712
000762.SZ,西藏矿业,2015-05-19,20.73,20.84,9919316437.0,黑色金属矿采选业,0.13776135022471117
000923.SZ,河钢资源,2015-05-19,22.37,22.86,4559940000.0,黑色金属矿采选业,0.0633293125925981
600532.SH,未来股份,2015-05-19,19.78,20.2,8031671288.0,黑色金属矿采选业,0.1115453759564264
601969.SH,海南矿业,2015-05-19,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5441587690632672
000655.SZ,金岭矿业,2015-05-20,17.28,17.75,10567289082.0,黑色金属矿采选业,0.14513069365040612
000762.SZ,西藏矿业,2015-05-20,20.98,20.74,9871718949.0,黑色金属矿采选业,0.13557776336701413
000923.SZ,河钢资源,2015-05-20,22.93,23.63,4712400000.0,黑色金属矿采选业,0.06471989887388735
600532.SH,未来股份,2015-05-20,20.2,21.32,8479416160.0,黑色金属矿采选业,0.1164559367593596
601969.SH,海南矿业,2015-05-20,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5381157073493328
000655.SZ,金岭矿业,2015-05-21,17.9,19.53,11626994692.0,黑色金属矿采选业,0.1562478360464411
000762.SZ,西藏矿业,2015-05-21,20.75,20.93,9962154176.0,黑色金属矿采选业,0.13387509615292226
000923.SZ,河钢资源,2015-05-21,24.37,25.99,5183640000.0,黑色金属矿采选业,0.06965966307708486
600532.SH,未来股份,2015-05-21,21.32,21.27,8459604440.0,黑色金属矿采选业,0.11368327952091795
601969.SH,海南矿业,2015-05-21,20.82,20.82,39181403300.0,黑色金属矿采选业,0.5265341252026339
000655.SZ,金岭矿业,2015-05-22,19.53,19.53,11626994692.0,黑色金属矿采选业,0.14521214348176437
000762.SZ,西藏矿业,2015-05-22,21.18,21.75,10352453575.0,黑色金属矿采选业,0.12929411371930508
000923.SZ,河钢资源,2015-05-22,27.35,28.48,5680620000.0,黑色金属矿采选业,0.07094653677557387
600532.SH,未来股份,2015-05-22,21.72,23.41,9307546056.0,黑色金属矿采选业,0.11624402944614348
601969.SH,海南矿业,2015-05-22,22.91,22.91,43101410300.0,黑色金属矿采选业,0.5383031765772132
000655.SZ,金岭矿业,2015-05-25,19.53,19.53,11626994692.0,黑色金属矿采选业,0.13703832197768168
000762.SZ,西藏矿业,2015-05-25,21.78,22.0,10471447294.0,黑色金属矿采选业,0.12341878566736131
000923.SZ,河钢资源,2015-05-25,27.8,27.71,5526180000.0,黑色金属矿采选业,0.06513277542542331
600532.SH,未来股份,2015-05-25,23.32,24.66,9806801400.0,黑色金属矿采选业,0.11558512267568682
601969.SH,海南矿业,2015-05-25,25.2,25.2,47413418000.0,黑色金属矿采选业,0.5588249942538469
000655.SZ,金岭矿业,2015-05-26,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12939075488904392
000762.SZ,西藏矿业,2015-05-26,22.2,22.1,10519044782.0,黑色金属矿采选业,0.11706095866639778
000923.SZ,河钢资源,2015-05-26,28.04,28.44,5672700000.0,黑色金属矿采选业,0.0631285172740388
600532.SH,未来股份,2015-05-26,24.68,24.86,9886048280.0,黑色金属矿采选业,0.11001667100603973
601969.SH,海南矿业,2015-05-26,26.79,27.72,52154759800.0,黑色金属矿采选业,0.5804030981644798
000655.SZ,金岭矿业,2015-05-27,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12162396339859917
000762.SZ,西藏矿业,2015-05-27,22.09,21.74,10347693826.0,黑色金属矿采选业,0.10824186029940046
000923.SZ,河钢资源,2015-05-27,28.04,29.6,5904360000.0,黑色金属矿采选业,0.06176244881458943
600532.SH,未来股份,2015-05-27,24.61,26.8,10654743016.0,黑色金属矿采选业,0.11145374268477942
601969.SH,海南矿业,2015-05-27,29.08,30.49,57064101900.0,黑色金属矿采选业,0.5969179848026315
000655.SZ,金岭矿业,2015-05-28,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12448349733269554
000762.SZ,西藏矿业,2015-05-28,21.82,21.09,10038310156.0,黑色金属矿采选业,0.10747437223730665
000923.SZ,河钢资源,2015-05-28,29.63,28.74,5732100000.0,黑色金属矿采选业,0.06137027443142348
600532.SH,未来股份,2015-05-28,26.77,25.3,10060391416.0,黑色金属矿采选业,0.10771078349775075
601969.SH,海南矿业,2015-05-28,31.42,29.89,55944099900.0,黑色金属矿采选业,0.5989610725008235
000655.SZ,金岭矿业,2015-05-29,19.53,19.53,11626994692.0,黑色金属矿采选业,0.13071843706919434
000762.SZ,西藏矿业,2015-05-29,20.86,20.89,9943115181.0,黑色金属矿采选业,0.11178713936745809
000923.SZ,河钢资源,2015-05-29,29.28,28.98,5779620000.0,黑色金属矿采选业,0.0649783467927171
600532.SH,未来股份,2015-05-29,25.31,26.19,10413040032.0,黑色金属矿采选业,0.11707034828686697
601969.SH,海南矿业,2015-05-29,27.93,27.35,51184091400.0,黑色金属矿采选业,0.5754457284837635
000655.SZ,金岭矿业,2015-06-01,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12614234029202634
000762.SZ,西藏矿业,2015-06-01,21.08,22.3,10614239757.0,黑色金属矿采选业,0.1151548683762527
000923.SZ,河钢资源,2015-06-01,28.57,30.55,6094440000.0,黑色金属矿采选业,0.06611914297151009
600532.SH,未来股份,2015-06-01,26.01,27.03,10749839272.0,黑色金属矿采选业,0.11662600005022972
601969.SH,海南矿业,2015-06-01,27.43,28.37,53088094800.0,黑色金属矿采选业,0.5759576483099812
000655.SZ,金岭矿业,2015-06-02,19.53,19.53,11626994692.0,黑色金属矿采选业,0.1253703094872445
000762.SZ,西藏矿业,2015-06-02,22.32,24.53,11675663733.0,黑色金属矿采选业,0.12589509279490488
000923.SZ,河钢资源,2015-06-02,31.36,32.36,6454800000.0,黑色金属矿采选业,0.0696001241176335
600532.SH,未来股份,2015-06-02,27.03,26.9,10698328800.0,黑色金属矿采选业,0.11535679065675979
601969.SH,海南矿业,2015-06-02,27.87,27.94,52285426700.0,黑色金属矿采选业,0.5637776829434573
000655.SZ,金岭矿业,2015-06-03,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12203225226414773
000762.SZ,西藏矿业,2015-06-03,25.75,24.82,11813696447.0,黑色金属矿采选业,0.12399179867040828
000923.SZ,河钢资源,2015-06-03,32.3,31.96,6375600000.0,黑色金属矿采选业,0.0669157291411362
600532.SH,未来股份,2015-06-03,26.51,26.38,10488324568.0,黑色金属矿采选业,0.110081229364548
601969.SH,海南矿业,2015-06-03,28.12,29.37,54973431500.0,黑色金属矿采选业,0.5769789905597598
000655.SZ,金岭矿业,2015-06-04,19.53,19.53,11626994692.0,黑色金属矿采选业,0.12769410476166132
