代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600115.SH,东方航空,2018-03-20,7.02,7.1,104745320338.0,航空运输业,2018-03,2018,0.14137828814078843
600009.SH,上海机场,2018-03-20,48.48,48.62,96328652816.0,航空运输业,2018-03,2018,0.13001802839581114
601111.SH,中国国航,2018-03-20,11.64,11.8,176621752650.0,航空运输业,2018-03,2018,0.2383923306311552
600029.SH,南方航空,2018-03-20,10.58,10.82,111373432923.0,航空运输业,2018-03,2018,0.15032447502386737
000099.SZ,中信海直,2018-03-20,8.08,8.28,5072809415.0,航空运输业,2018-03,2018,0.006846941790267174
603885.SH,吉祥航空,2018-03-20,14.51,14.63,26955202155.0,航空运输业,2018-03,2018,0.03638234457506606
601021.SH,春秋航空,2018-03-20,32.16,32.03,29808344650.0,航空运输业,2018-03,2018,0.040233327134126515
000089.SZ,深圳机场,2018-03-20,8.18,8.19,17349510046.0,航空运输业,2018-03,2018,0.02341721828211391
002928.SZ,华夏航空,2018-03-21,17.99,17.39,15899850000.0,航空运输业,2018-03,2018,0.02157212924215901
600221.SH,*ST海航,2018-03-21,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07410556385109489
200152.SZ,山航B,2018-03-21,14.83,14.64,5003693280.0,航空运输业,2018-03,2018,0.006788763298036305
600897.SH,厦门空港,2018-03-21,18.57,18.68,6337396800.0,航空运输业,2018-03,2018,0.008598266199268857
600004.SH,白云机场,2018-03-21,15.3,15.27,32757343737.0,航空运输业,2018-03,2018,0.04444354209155382
900945.SH,*ST海航B,2018-03-21,0.54,0.54,57640347520.0,航空运输业,2018-03,2018,0.0782035696100529
600115.SH,东方航空,2018-03-21,7.07,7.1,104745320338.0,航空运输业,2018-03,2018,0.14211326445486483
600009.SH,上海机场,2018-03-21,48.95,48.62,96328652816.0,航空运输业,2018-03,2018,0.13069394668942264
601111.SH,中国国航,2018-03-21,11.71,11.68,174878774827.0,航空运输业,2018-03,2018,0.2372668630382342
600029.SH,南方航空,2018-03-21,10.78,10.75,110667260794.0,航空运输业,2018-03,2018,0.15014786005678574
000099.SZ,中信海直,2018-03-21,8.27,8.34,5115234345.0,航空运输业,2018-03,2018,0.006940096692375751
603885.SH,吉祥航空,2018-03-21,14.62,14.4,26523918921.0,航空运输业,2018-03,2018,0.035986339932286074
601021.SH,春秋航空,2018-03-21,32.14,31.51,29331557839.0,航空运输业,2018-03,2018,0.03979560540362143
000089.SZ,深圳机场,2018-03-21,8.18,8.13,17205956181.0,航空运输业,2018-03,2018,0.023344189440243565
002928.SZ,华夏航空,2018-03-22,17.03,17.94,16404480000.0,航空运输业,2018-03,2018,0.02246357421272261
600221.SH,*ST海航,2018-03-22,3.23,3.23,54619891072.0,航空运输业,2018-03,2018,0.07479407921413524
200152.SZ,山航B,2018-03-22,14.66,14.45,4920710080.0,航空运输业,2018-03,2018,0.006738204201618839
600897.SH,厦门空港,2018-03-22,18.65,18.56,6295703400.0,航空运输业,2018-03,2018,0.008621059646339906
600004.SH,白云机场,2018-03-22,15.27,14.99,32157240788.0,航空运输业,2018-03,2018,0.04403471276856252
900945.SH,*ST海航B,2018-03-22,0.54,0.54,57432138176.0,航空运输业,2018-03,2018,0.07864504684768522
600115.SH,东方航空,2018-03-22,7.09,7.1,104745320338.0,航空运输业,2018-03,2018,0.14343363988666913
600009.SH,上海机场,2018-03-22,48.63,49.39,97870219574.0,航空运输业,2018-03,2018,0.13401917894477644
601111.SH,中国国航,2018-03-22,11.63,11.31,169359345057.0,航空运输业,2018-03,2018,0.2319132466439665
