代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002352.SZ,顺丰控股,2010-03-29,9.56,9.6,2597991436.0,邮政业,2010-03,2010,0.36488870097536374
600233.SH,圆通速递,2010-03-30,7.66,7.61,2773650000.0,邮政业,2010-03,2010,0.3814641020454422
002120.SZ,韵达股份,2010-03-30,4.1,4.05,1707180800.0,邮政业,2010-03,2010,0.23479104822209712
002352.SZ,顺丰控股,2010-03-30,9.62,10.31,2790233463.0,邮政业,2010-03,2010,0.3837448497324607
600233.SH,圆通速递,2010-03-31,7.62,7.48,2724150000.0,邮政业,2010-03,2010,0.3776341772641228
002120.SZ,韵达股份,2010-03-31,4.06,4.06,1708683600.0,邮政业,2010-03,2010,0.23686556375041737
002352.SZ,顺丰控股,2010-03-31,10.18,10.28,2780893769.0,邮政业,2010-03,2010,0.38550025898545986
600233.SH,圆通速递,2010-04-01,7.47,7.66,2788500000.0,邮政业,2010-04,2010,0.37819056144110064
002120.SZ,韵达股份,2010-04-01,4.07,4.2,1767292800.0,邮政业,2010-04,2010,0.23968924377364703
002352.SZ,顺丰控股,2010-04-01,10.24,10.42,2817474236.0,邮政业,2010-04,2010,0.38212019478525233
600233.SH,圆通速递,2010-04-02,7.66,7.63,2780250000.0,邮政业,2010-04,2010,0.3786585234221196
002120.SZ,韵达股份,2010-04-02,4.19,4.15,1747756400.0,邮政业,2010-04,2010,0.238037175694833
002352.SZ,顺丰控股,2010-04-02,10.34,10.4,2814361005.0,邮政业,2010-04,2010,0.3833043008830474
600233.SH,圆通速递,2010-04-06,7.63,7.58,2762100000.0,邮政业,2010-04,2010,0.37453034527259227
002120.SZ,韵达股份,2010-04-06,4.14,4.1,1725214400.0,邮政业,2010-04,2010,0.2339325675758474
002352.SZ,顺丰控股,2010-04-06,10.41,10.67,2887521938.0,邮政业,2010-04,2010,0.3915370871515603
600233.SH,圆通速递,2010-04-07,7.66,8.01,2917200000.0,邮政业,2010-04,2010,0.38567213512344306
002120.SZ,韵达股份,2010-04-07,4.1,4.16,1753767600.0,邮政业,2010-04,2010,0.23185907541557535
002352.SZ,顺丰控股,2010-04-07,10.6,10.69,2892970093.0,邮政业,2010-04,2010,0.3824687894609816
600233.SH,圆通速递,2010-04-08,7.89,8.01,2917200000.0,邮政业,2010-04,2010,0.3898049379090502
002120.SZ,韵达股份,2010-04-08,4.17,4.22,1776309600.0,邮政业,2010-04,2010,0.23735577037407438
002352.SZ,顺丰控股,2010-04-08,10.63,10.31,2790233463.0,邮政业,2010-04,2010,0.37283929171687546
600233.SH,圆通速递,2010-04-09,8.0,8.04,2928750000.0,邮政业,2010-04,2010,0.38836183878863895
002120.SZ,韵达股份,2010-04-09,4.22,4.26,1795846000.0,邮政业,2010-04,2010,0.23813505923729306
002352.SZ,顺丰控股,2010-04-09,10.32,10.41,2816695928.0,邮政业,2010-04,2010,0.373503101974068
600233.SH,圆通速递,2010-04-12,8.02,8.12,2956800000.0,邮政业,2010-04,2010,0.39296487440928135
002120.SZ,韵达股份,2010-04-12,4.27,4.2,1770298400.0,邮政业,2010-04,2010,0.23527634213438572
002352.SZ,顺丰控股,2010-04-12,10.31,10.34,2797238233.0,邮政业,2010-04,2010,0.3717587834563329
600233.SH,圆通速递,2010-04-13,8.06,8.29,3017850000.0,邮政业,2010-04,2010,0.4105591091409901
002120.SZ,韵达股份,2010-04-13,4.2,4.03,1698164000.0,邮政业,2010-04,2010,0.2310243050566795
002352.SZ,顺丰控股,2010-04-13,10.32,9.74,2634571903.0,邮政业,2010-04,2010,0.35841658580233043
600233.SH,圆通速递,2010-04-14,8.33,8.24,3003000000.0,邮政业,2010-04,2010,0.4082486922057326
002120.SZ,韵达股份,2010-04-14,4.0,4.04,1702672400.0,邮政业,2010-04,2010,0.2314731203978675
002352.SZ,顺丰控股,2010-04-14,9.83,9.8,2650138059.0,邮政业,2010-04,2010,0.36027818739639983
600233.SH,圆通速递,2010-04-15,8.23,7.95,2895750000.0,邮政业,2010-04,2010,0.4056905519320748
002120.SZ,韵达股份,2010-04-15,4.04,3.95,1665102400.0,邮政业,2010-04,2010,0.2332785329118268
002352.SZ,顺丰控股,2010-04-15,9.8,9.53,2576977126.0,邮政业,2010-04,2010,0.36103091515609836
600233.SH,圆通速递,2010-04-16,7.95,7.81,2846250000.0,邮政业,2010-04,2010,0.3998462771899381
002120.SZ,韵达股份,2010-04-16,3.95,3.97,1674119200.0,邮政业,2010-04,2010,0.23518325153876063
002352.SZ,顺丰控股,2010-04-16,9.49,9.6,2597991436.0,邮政业,2010-04,2010,0.3649704712713013
600233.SH,圆通速递,2010-04-19,7.7,7.71,2808300000.0,邮政业,2010-04,2010,0.40476522583908997
002120.SZ,韵达股份,2010-04-19,3.96,3.76,1583951200.0,邮政业,2010-04,2010,0.2282976765965522
002352.SZ,顺丰控股,2010-04-19,9.54,9.41,2545844814.0,邮政业,2010-04,2010,0.36693709756435783
600233.SH,圆通速递,2010-04-20,7.79,7.76,2828100000.0,邮政业,2010-04,2010,0.40425269957665
002120.SZ,韵达股份,2010-04-20,3.76,3.77,1588459600.0,邮政业,2010-04,2010,0.22705670997080923
002352.SZ,顺丰控股,2010-04-20,9.44,9.53,2579312049.0,邮政业,2010-04,2010,0.36869059045254077
600233.SH,圆通速递,2010-04-21,7.69,7.97,2902350000.0,邮政业,2010-04,2010,0.40291559696296153
002120.SZ,韵达股份,2010-04-21,3.78,3.86,1627532400.0,邮政业,2010-04,2010,0.22594042363001068
002352.SZ,顺丰控股,2010-04-21,9.55,9.88,2673487293.0,邮政业,2010-04,2010,0.37114397940702776
600233.SH,圆通速递,2010-04-22,7.97,7.97,2902350000.0,邮政业,2010-04,2010,0.40075081063072016
002120.SZ,韵达股份,2010-04-22,3.87,3.97,1671113600.0,邮政业,2010-04,2010,0.230744096975217
002352.SZ,顺丰控股,2010-04-22,9.88,9.87,2668817446.0,邮政业,2010-04,2010,0.3685050923940628
600233.SH,圆通速递,2010-04-23,7.95,8.29,3021150000.0,邮政业,2010-04,2010,0.4134594055662369
002120.SZ,韵达股份,2010-04-23,3.97,3.89,1638052000.0,邮政业,2010-04,2010,0.22417556434026298
002352.SZ,顺丰控股,2010-04-23,9.81,9.79,2647803136.0,邮政业,2010-04,2010,0.36236503009350013
600233.SH,圆通速递,2010-04-26,8.29,8.43,3070650000.0,邮政业,2010-04,2010,0.41764064665243616
002120.SZ,韵达股份,2010-04-26,3.88,3.85,1623024000.0,邮政业,2010-04,2010,0.22074830830359163
002352.SZ,顺丰控股,2010-04-26,9.82,9.83,2658699445.0,邮政业,2010-04,2010,0.3616110450439722
