代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000551.SZ,创元科技,2010-01-08,6.99,7.25,2714587405.0,综合,2010-01,2010,0.039029820496012044
000532.SZ,华金资本,2010-01-08,11.56,11.93,4274383416.0,综合,2010-01,2010,0.06145627035266186
600603.SH,广汇物流,2010-01-08,3.76,3.84,1687545446.0,综合,2010-01,2010,0.024263206892851028
600770.SH,综艺股份,2010-01-08,7.29,7.41,7501472000.0,综合,2010-01,2010,0.10785473515296903
000609.SZ,中迪投资,2010-01-08,11.48,11.69,3505603339.0,综合,2010-01,2010,0.050402896881999816
000009.SZ,中国宝安,2010-01-08,4.66,4.91,12292758462.0,综合,2010-01,2010,0.17674293901495985
600200.SH,江苏吴中,2010-01-08,4.98,5.03,3187107000.0,综合,2010-01,2010,0.045823617203286725
600212.SH,*ST江泉,2010-01-08,5.5,5.51,2819451644.0,综合,2010-01,2010,0.040537538544464756
000571.SZ,*ST大洲,2010-01-08,6.94,7.04,5417431040.0,综合,2010-01,2010,0.07789079130451644
600673.SH,东阳光,2010-01-11,3.41,3.42,7645793121.0,综合,2010-01,2010,0.10942076787250232
600805.SH,悦达投资,2010-01-11,7.46,7.5,6965335051.0,综合,2010-01,2010,0.09968257023281746
000409.SZ,ST地矿,2010-01-11,7.61,7.46,1381275633.0,综合,2010-01,2010,0.019767764836758878
600624.SH,复旦复华,2010-01-11,5.83,5.91,3551645310.0,综合,2010-01,2010,0.050828442632534
600620.SH,天宸股份,2010-01-11,3.65,3.59,2581201659.0,综合,2010-01,2010,0.036940192219668204
000833.SZ,粤桂股份,2010-01-11,10.28,10.21,3188651068.0,综合,2010-01,2010,0.04563354550880146
600455.SH,博通股份,2010-01-11,15.25,16.38,1023062040.0,综合,2010-01,2010,0.01464128472042249
000551.SZ,创元科技,2010-01-11,7.35,7.26,2719421932.0,综合,2010-01,2010,0.038918295493959885
000532.SZ,华金资本,2010-01-11,11.87,12.24,4384690085.0,综合,2010-01,2010,0.06275034497937045
600603.SH,广汇物流,2010-01-11,3.82,3.79,1666134835.0,综合,2010-01,2010,0.02384445277810244
600770.SH,综艺股份,2010-01-11,7.44,7.84,7941428000.0,综合,2010-01,2010,0.11365166909597715
000609.SZ,中迪投资,2010-01-11,11.68,11.45,3434060413.0,综合,2010-01,2010,0.04914565714300635
000009.SZ,中国宝安,2010-01-11,4.95,4.81,12052793345.0,综合,2010-01,2010,0.17249039856914092
600200.SH,江苏吴中,2010-01-11,5.06,5.0,3168396000.0,综合,2010-01,2010,0.04534367040247895
600212.SH,*ST江泉,2010-01-11,5.55,5.54,2834802560.0,综合,2010-01,2010,0.04056953516439977
000571.SZ,*ST大洲,2010-01-11,7.06,6.93,5336464000.0,综合,2010-01,2010,0.07637140835005929
600673.SH,东阳光,2010-01-12,3.42,3.38,7546497107.0,综合,2010-01,2010,0.10682636765553714
600805.SH,悦达投资,2010-01-12,7.53,7.54,7003516214.0,综合,2010-01,2010,0.0991400629126723
000409.SZ,ST地矿,2010-01-12,7.46,7.48,1384703116.0,综合,2010-01,2010,0.019601518700162655
600624.SH,复旦复华,2010-01-12,5.9,5.99,3599967015.0,综合,2010-01,2010,0.050960252742358415
600620.SH,天宸股份,2010-01-12,3.58,3.65,2626980133.0,综合,2010-01,2010,0.037186888371207566
000833.SZ,粤桂股份,2010-01-12,10.01,10.33,3224179213.0,综合,2010-01,2010,0.045640692510939086
600455.SH,博通股份,2010-01-12,16.71,18.02,1125493160.0,综合,2010-01,2010,0.015932205949224686
000551.SZ,创元科技,2010-01-12,7.23,7.28,2726673724.0,综合,2010-01,2010,0.0385981264667192
000532.SZ,华金资本,2010-01-12,12.2,12.31,4412266752.0,综合,2010-01,2010,0.06245896918270093
600603.SH,广汇物流,2010-01-12,3.78,3.82,1677813350.0,综合,2010-01,2010,0.02375071549662603
600770.SH,综艺股份,2010-01-12,7.77,7.9,7999200000.0,综合,2010-01,2010,0.11323471910663421
000609.SZ,中迪投资,2010-01-12,11.43,11.62,3484736652.0,综合,2010-01,2010,0.04932907990171679
000009.SZ,中国宝安,2010-01-12,4.82,4.93,12358203494.0,综合,2010-01,2010,0.1749397066338778
600200.SH,江苏吴中,2010-01-12,4.98,5.08,3218292000.0,综合,2010-01,2010,0.045557354563347335
600212.SH,*ST江泉,2010-01-12,5.54,5.63,2880855309.0,综合,2010-01,2010,0.04078068328101196
000571.SZ,*ST大洲,2010-01-12,6.94,6.98,5373267200.0,综合,2010-01,2010,0.07606265652526388
600673.SH,东阳光,2010-01-13,3.3,3.15,7033467698.0,综合,2010-01,2010,0.10257522719701823
600805.SH,悦达投资,2010-01-13,7.34,7.24,6719884716.0,综合,2010-01,2010,0.09800197158472403
000409.SZ,ST地矿,2010-01-13,7.41,7.6,1406981755.0,综合,2010-01,2010,0.020519248737322405
600624.SH,复旦复华,2010-01-13,5.86,5.91,3548193760.0,综合,2010-01,2010,0.05174642106830677
600620.SH,天宸股份,2010-01-13,3.61,3.56,2560073132.0,综合,2010-01,2010,0.03733579145185434
000833.SZ,粤桂股份,2010-01-13,10.1,10.02,3126476813.0,综合,2010-01,2010,0.04559615302006388
600455.SH,博通股份,2010-01-13,19.22,19.82,1237917560.0,综合,2010-01,2010,0.01805363732661852
