代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
600028.SH,中国石化,2015-02-11,4.15,4.13,690105894982.0,石油和天然气开采业,0.24605024218697413
600256.SH,广汇能源,2015-02-11,7.1,7.06,42763468162.0,石油和天然气开采业,0.015246879898467612
600759.SH,洲际油气,2015-02-11,7.59,7.59,17237480327.0,石油和天然气开采业,0.006145848398037779
600777.SH,新潮能源,2015-02-11,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026580206902783415
601857.SH,中国石油,2015-02-11,10.01,9.93,2042514112449.0,石油和天然气开采业,0.7282376454000545
000968.SZ,蓝焰控股,2015-02-12,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016500121270733175
600028.SH,中国石化,2015-02-12,4.13,4.22,705845152236.0,石油和天然气开采业,0.24994242927193738
600256.SH,广汇能源,2015-02-12,7.06,7.04,42659039668.0,石油和天然气开采业,0.015105726760680378
600759.SH,洲际油气,2015-02-12,7.59,7.59,17237480327.0,石油和天然气开采业,0.0061038567649142105
600777.SH,新潮能源,2015-02-12,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026398597103074305
601857.SH,中国石油,2015-02-12,9.92,9.95,2046174532005.0,石油和天然气开采业,0.7245581153650873
000968.SZ,蓝焰控股,2015-02-13,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016490612259123893
600028.SH,中国石化,2015-02-13,4.23,4.23,707055864333.0,石油和天然气开采业,0.2502268582231915
600256.SH,广汇能源,2015-02-13,7.08,7.11,43076753643.0,石油和天然气开采业,0.015244850188337841
600759.SH,洲际油气,2015-02-13,7.59,7.59,17237480327.0,石油和天然气开采业,0.00610033911532324
600777.SH,新潮能源,2015-02-13,3.14,3.14,7455045486.0,石油和天然气开采业,0.002638338360480947
601857.SH,中国石油,2015-02-13,9.96,9.95,2046174532005.0,石油和天然气开采业,0.724140552886754
000968.SZ,蓝焰控股,2015-02-16,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016583466133713693
600028.SH,中国石化,2015-02-16,4.23,4.25,710688000622.0,石油和天然气开采业,0.25292846311411804
600256.SH,广汇能源,2015-02-16,7.12,7.22,43755538852.0,石油和天然气开采业,0.015572264038341005
600759.SH,洲际油气,2015-02-16,7.59,7.59,17237480327.0,石油和天然气开采业,0.006134688362899301
600777.SH,新潮能源,2015-02-16,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026531940817483006
601857.SH,中国石油,2015-02-16,9.96,9.85,2026042224445.0,石油和天然气开采业,0.721053043789522
000968.SZ,蓝焰控股,2015-02-17,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016558411200229804
600028.SH,中国石化,2015-02-17,4.26,4.26,713109424815.0,石油和天然气开采业,0.2534067936344716
600256.SH,广汇能源,2015-02-17,7.27,7.22,43755538852.0,石油和天然气开采业,0.015548736867571739
600759.SH,洲际油气,2015-02-17,7.59,7.59,17237480327.0,石油和天然气开采业,0.006125419841612044
600777.SH,新潮能源,2015-02-17,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026491855348798683
601857.SH,中国石油,2015-02-17,9.87,9.86,2027872434223.0,石油和天然气开采业,0.7206140230014417
000968.SZ,蓝焰控股,2015-02-25,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016257506114997335
600028.SH,中国石化,2015-02-25,4.39,4.41,737323666744.0,石油和天然气开采业,0.2572500775223564
600256.SH,广汇能源,2015-02-25,7.24,7.29,44173252827.0,石油和天然气开采业,0.015411919115985532
600759.SH,洲际油气,2015-02-25,7.59,7.59,17237480327.0,石油和天然气开采业,0.0060141066270024595
600777.SH,新潮能源,2015-02-25,3.14,3.14,7455045486.0,石油和天然气开采业,0.002601043633490284
601857.SH,中国石油,2015-02-25,10.06,10.0,2055325580896.0,石油和天然气开采业,0.7170971024896656
000968.SZ,蓝焰控股,2015-02-26,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016112700948244186
600028.SH,中国石化,2015-02-26,4.39,4.44,742166515130.0,石油和天然气开采业,0.2566333640118051
600256.SH,广汇能源,2015-02-26,7.29,7.42,44956466529.0,石油和天然气开采业,0.015545472618635288
600759.SH,洲际油气,2015-02-26,7.59,7.59,17237480327.0,石油和天然气开采业,0.00596053914212291
600777.SH,新潮能源,2015-02-26,3.14,3.14,7455045486.0,石油和天然气开采业,0.0025778762082766266
601857.SH,中国石油,2015-02-26,9.93,10.09,2075457888456.0,石油和天然气开采业,0.7176714779243357
000968.SZ,蓝焰控股,2015-02-27,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015907353155011816
600028.SH,中国石化,2015-02-27,4.41,4.57,765170044963.0,石油和天然气开采业,0.2612157124641933
600256.SH,广汇能源,2015-02-27,7.44,7.37,44643181048.0,石油和天然气开采业,0.015240403647381657
600759.SH,洲际油气,2015-02-27,7.59,7.59,17237480327.0,石油和天然气开采业,0.005884575244869328
600777.SH,新潮能源,2015-02-27,3.14,3.14,7455045486.0,石油和天然气开采业,0.0025450225487755784
601857.SH,中国石油,2015-02-27,10.05,10.16,2090099566682.0,石油和天然气开采业,0.713523550779279
000968.SZ,蓝焰控股,2015-03-02,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016043374703355647
600028.SH,中国石化,2015-03-02,4.54,4.53,757905772384.0,石油和天然气开采业,0.2609482301795684
600256.SH,广汇能源,2015-03-02,7.4,7.49,45374180504.0,石油和天然气开采业,0.015622406544184588
600759.SH,洲际油气,2015-03-02,7.59,7.59,17237480327.0,石油和天然气开采业,0.00593489342340934
600777.SH,新潮能源,2015-03-02,3.14,3.14,7455045486.0,石油和天然气开采业,0.0025667846800541782
601857.SH,中国石油,2015-03-02,10.18,10.08,2071797468900.0,石油和天然气开采业,0.713323347702448
000968.SZ,蓝焰控股,2015-03-03,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016617968619038826
600028.SH,中国石化,2015-03-03,4.49,4.36,730059394165.0,石油和天然气开采业,0.2603631650468924
600256.SH,广汇能源,2015-03-03,7.46,7.29,44173252827.0,石油和天然气开采业,0.015753633208991976
600759.SH,洲际油气,2015-03-03,7.59,7.59,17237480327.0,石油和天然气开采业,0.006147451798088817
600777.SH,新潮能源,2015-03-03,3.14,3.14,7455045486.0,石油和天然气开采业,0.002658714145475156
601857.SH,中国石油,2015-03-03,10.01,9.73,2000419287551.0,石油和天然气开采业,0.7134152389386478
000968.SZ,蓝焰控股,2015-03-04,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016580953018777741
600028.SH,中国石化,2015-03-04,4.36,4.4,736112954648.0,石油和天然气开采业,0.261937310309902
600256.SH,广汇能源,2015-03-04,7.33,7.63,46209608453.0,石油和天然气开采业,0.01644315654577839
600759.SH,洲际油气,2015-03-04,7.59,7.59,17237480327.0,石油和天然气开采业,0.006133758691331976
600777.SH,新潮能源,2015-03-04,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026527920076812113
601857.SH,中国石油,2015-03-04,9.72,9.72,1998589077773.0,石油和天然气开采业,0.7111748871434286
000968.SZ,蓝焰控股,2015-03-05,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016902705061431602
600028.SH,中国石化,2015-03-05,4.35,4.31,720373697394.0,石油和天然气开采业,0.2613108693669688
600256.SH,广汇能源,2015-03-05,7.57,7.74,46888393662.0,石油和天然气开采业,0.017008459575026037
600759.SH,洲际油气,2015-03-05,7.59,7.59,17237480327.0,石油和天然气开采业,0.006252783779084586
600777.SH,新潮能源,2015-03-05,3.14,3.14,7455045486.0,石油和天然气开采业,0.002704269220495254
601857.SH,中国石油,2015-03-05,9.63,9.53,1960154672431.0,石油和天然气开采业,0.7110333475522822
000968.SZ,蓝焰控股,2015-03-06,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016834312454340548
600028.SH,中国石化,2015-03-06,4.3,4.31,721584409490.0,石油和天然气开采业,0.2606909406007434
600256.SH,广汇能源,2015-03-06,7.68,7.58,45896322972.0,石油和天然气开采业,0.016581227987093862
600759.SH,洲际油气,2015-03-06,7.59,7.59,17237480327.0,石油和天然气开采业,0.006227483439128703
600777.SH,新潮能源,2015-03-06,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026933270652843826
601857.SH,中国石油,2015-03-06,9.49,9.59,1971135931100.0,石油和天然气开采业,0.7121235896623156
000968.SZ,蓝焰控股,2015-03-09,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016586066609410304
600028.SH,中国石化,2015-03-09,4.34,4.42,739745090937.0,石油和天然气开采业,0.26331094459525967
600256.SH,广汇能源,2015-03-09,7.56,7.79,47201679143.0,石油和天然气开采业,0.0168013534309269
600759.SH,洲际油气,2015-03-09,7.59,7.59,17237480327.0,石油和天然气开采业,0.006135650351657584
600777.SH,新潮能源,2015-03-09,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026536101326915923
601857.SH,中国石油,2015-03-09,9.52,9.69,1993098448438.0,石油和天然气开采业,0.7094398348285232
000968.SZ,蓝焰控股,2015-03-10,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016769936782588407
600028.SH,中国石化,2015-03-10,4.41,4.37,731270106262.0,石油和天然气开采业,0.2631798649434208
600256.SH,广汇能源,2015-03-10,7.79,7.73,46836179415.0,石油和天然气开采业,0.016856069005628457
600759.SH,洲际油气,2015-03-10,7.59,7.59,17237480327.0,石油和天然气开采业,0.006203669076005374
600777.SH,新潮能源,2015-03-10,3.14,3.14,7455045486.0,石油和天然气开采业,0.00268302758085066
601857.SH,中国石油,2015-03-10,9.63,9.59,1971135931100.0,石油和天然气开采业,0.7094003757158359
000968.SZ,蓝焰控股,2015-03-11,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016782150517909759
600028.SH,中国石化,2015-03-11,4.36,4.39,733691530455.0,石油和天然气开采业,0.2642436330246539
600256.SH,广汇能源,2015-03-11,7.72,7.6,46052965713.0,石油和天然气开采业,0.016586266116519283
600759.SH,洲际油气,2015-03-11,7.59,7.59,17237480327.0,石油和天然气开采业,0.006208187278613881
600777.SH,新潮能源,2015-03-11,3.14,3.14,7455045486.0,石油和天然气开采业,0.002684981660293966
601857.SH,中国石油,2015-03-11,9.59,9.57,1967475511544.0,石油和天然气开采业,0.7085987168681279
000968.SZ,蓝焰控股,2015-03-12,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016407171323102251
600028.SH,中国石化,2015-03-12,4.4,4.46,745798651419.0,石油和天然气开采业,0.26260241807811335
600256.SH,广汇能源,2015-03-12,7.64,7.62,46157394207.0,石油和天然气开采业,0.016252433961741145
600759.SH,洲际油气,2015-03-12,7.59,7.59,17237480327.0,石油和天然气开采业,0.0060694719772307545
600777.SH,新潮能源,2015-03-12,3.14,3.14,7455045486.0,石油和天然气开采业,0.0026249886182833195
601857.SH,中国石油,2015-03-12,9.61,9.82,2018721385333.0,石油和天然气开采业,0.7108099702323212
000968.SZ,蓝焰控股,2015-03-13,8.97,8.97,4659685290.0,石油和天然气开采业,0.00163658464382652
600028.SH,中国石化,2015-03-13,4.47,4.47,747009363516.0,石油和天然气开采业,0.2623662279829435
600256.SH,广汇能源,2015-03-13,7.65,7.7,46627322428.0,石油和天然气开采业,0.016376548011123877
600759.SH,洲际油气,2015-03-13,7.59,7.59,17237480327.0,石油和天然气开采业,0.006054184745474505
600777.SH,新潮能源,2015-03-13,3.14,3.14,7455045486.0,石油和天然气开采业,0.002618377036663739
601857.SH,中国石油,2015-03-13,9.86,9.84,2024212014667.0,石油和天然气开采业,0.7109480775799678
000968.SZ,蓝焰控股,2015-03-16,8.97,8.97,4659685290.0,石油和天然气开采业,0.0016168653370190601
600028.SH,中国石化,2015-03-16,4.47,4.52,755484348191.0,石油和天然气开采业,0.2621456985243023
600256.SH,广汇能源,2015-03-16,7.71,7.8,47253893390.0,石油和天然气开采业,0.016396640010313893
600759.SH,洲际油气,2015-03-16,7.59,7.59,17237480327.0,石油和天然气开采业,0.005981237509341382
600777.SH,新潮能源,2015-03-16,3.14,3.14,7455045486.0,石油和天然气开采业,0.002586828054264114
601857.SH,中国石油,2015-03-16,9.86,9.97,2049834951562.0,石油和天然气开采业,0.7112727305647593
000968.SZ,蓝焰控股,2015-03-17,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015818621851301422
600028.SH,中国石化,2015-03-17,4.53,4.59,767591469156.0,石油和天然气开采业,0.26058067082173403
600256.SH,广汇能源,2015-03-17,7.8,7.87,47671607365.0,石油和天然气开采业,0.01618347770329036
600759.SH,洲际油气,2015-03-17,7.59,7.59,17237480327.0,石油和天然气开采业,0.005851751051669427
600777.SH,新潮能源,2015-03-17,3.14,3.14,7455045486.0,石油和天然气开采业,0.00253082639894948
601857.SH,中国石油,2015-03-17,9.93,10.22,2101080825351.0,石油和天然气开采业,0.7132714118392265
000968.SZ,蓝焰控股,2015-03-18,8.97,8.97,4659685290.0,石油和天然气开采业,0.001560088314371136
600028.SH,中国石化,2015-03-18,4.59,4.65,777277165927.0,石油和天然气开采业,0.2602366786857031
600256.SH,广汇能源,2015-03-18,7.88,7.92,47984892846.0,石油和天然气开采业,0.016065606567046874
600759.SH,洲际油气,2015-03-18,7.59,7.59,17237480327.0,石油和天然气开采业,0.00577120340832182
600777.SH,新潮能源,2015-03-18,3.14,3.14,7455045486.0,石油和天然气开采业,0.002495990313074102
601857.SH,中国石油,2015-03-18,10.22,10.37,2132194391580.0,石油和天然气开采业,0.713870432711483
000968.SZ,蓝焰控股,2015-03-19,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015603079443234234
600028.SH,中国石化,2015-03-19,4.64,4.65,777277165927.0,石油和天然气开采业,0.2602733149253292
600256.SH,广汇能源,2015-03-19,7.93,8.15,49394677511.0,石油和天然气开采业,0.01653993841453332
600759.SH,洲际油气,2015-03-19,7.59,7.59,17237480327.0,石油和天然气开采业,0.0057720158809988695
600777.SH,新潮能源,2015-03-19,3.14,3.14,7455045486.0,石油和天然气开采业,0.002496341699741331
601857.SH,中国石油,2015-03-19,10.32,10.36,2130364181802.0,石油和天然气开采业,0.7133580811350739
000968.SZ,蓝焰控股,2015-03-20,8.97,8.97,4659685290.0,石油和天然气开采业,0.001557421003893833
600028.SH,中国石化,2015-03-20,4.63,4.64,776066453831.0,石油和天然气开采业,0.25938708740860117
600256.SH,广汇能源,2015-03-20,8.09,8.06,48820320795.0,石油和天然气开采业,0.016317366579700465
600759.SH,洲际油气,2015-03-20,7.59,7.59,17237480327.0,石油和天然气开采业,0.00576133628017538
600777.SH,新潮能源,2015-03-20,3.14,3.14,7455045486.0,石油和天然气开采业,0.0024917228744605426
601857.SH,中国石油,2015-03-20,10.32,10.4,2137685020914.0,石油和天然气开采业,0.7144850658531686
000968.SZ,蓝焰控股,2015-03-23,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015442961013523088
600028.SH,中国石化,2015-03-23,4.6,4.65,778487878024.0,石油和天然气开采业,0.2580036462038609
600256.SH,广汇能源,2015-03-23,8.11,8.23,49864605732.0,石油和天然气开采业,0.01652594787735066
600759.SH,洲际油气,2015-03-23,7.59,7.59,17237480327.0,石油和天然气开采业,0.005712783591469376
600777.SH,新潮能源,2015-03-23,3.14,3.14,7455045486.0,石油和天然气开采业,0.0024707243006606414
601857.SH,中国石油,2015-03-23,10.37,10.5,2159647538252.0,石油和天然气开采业,0.7157426019253061
000968.SZ,蓝焰控股,2015-03-24,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015684579784335409
600028.SH,中国石化,2015-03-24,4.67,4.61,771223605445.0,石油和天然气开采业,0.2595951747454797
600256.SH,广汇能源,2015-03-24,8.27,8.1,49081392030.0,石油和天然气开采业,0.016520879873000587
600759.SH,洲际油气,2015-03-24,7.59,7.59,17237480327.0,石油和天然气开采业,0.005802165138704968
600777.SH,新潮能源,2015-03-24,3.14,3.14,7455045486.0,石油和天然气开采业,0.00250938096553333
601857.SH,中国石油,2015-03-24,10.46,10.32,2121213132911.0,石油和天然气开采业,0.7140039412988478
000968.SZ,蓝焰控股,2015-03-25,8.97,8.97,4659685290.0,石油和天然气开采业,0.001601629412870209
600028.SH,中国石化,2015-03-25,4.6,4.53,757905772384.0,石油和天然气开采业,0.26050776000675535
600256.SH,广汇能源,2015-03-25,8.08,8.0,48454821068.0,石油和天然气开采业,0.01665491589838074
600759.SH,洲际油气,2015-03-25,7.59,7.59,17237480327.0,石油和天然气开采业,0.00592487556074732
600777.SH,新潮能源,2015-03-25,3.14,3.14,7455045486.0,石油和天然气开采业,0.0025624520502033478
601857.SH,中国石油,2015-03-25,10.24,10.08,2073627678678.0,石油和天然气开采业,0.712748367071043
000968.SZ,蓝焰控股,2015-03-26,8.97,8.97,4659685290.0,石油和天然气开采业,0.001526304811481858
600028.SH,中国石化,2015-03-26,4.52,4.66,779698590120.0,石油和天然气开采业,0.2553944387960538
600256.SH,广汇能源,2015-03-26,8.04,8.16,49446891757.0,石油和天然气开采业,0.01619659356899009
600759.SH,洲际油气,2015-03-26,7.59,7.59,17237480327.0,石油和天然气开采业,0.005646228773729904
600777.SH,新潮能源,2015-03-26,3.14,3.14,7455045486.0,石油和天然气开采业,0.002441939978117687
601857.SH,中国石油,2015-03-26,10.06,10.67,2194421524038.0,石油和天然气开采业,0.7187944940716267
000968.SZ,蓝焰控股,2015-03-27,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015571396284252063
600028.SH,中国石化,2015-03-27,4.68,4.61,771223605445.0,石油和天然气开采业,0.2577218768384624
600256.SH,广汇能源,2015-03-27,8.2,8.34,50543390941.0,石油和天然气开采业,0.016890221568851633
600759.SH,洲际油气,2015-03-27,7.59,7.59,17237480327.0,石油和天然气开采业,0.0057602953935482586
600777.SH,新潮能源,2015-03-27,3.14,3.14,7455045486.0,石油和天然气开采业,0.0024912727009430828
601857.SH,中国石油,2015-03-27,10.73,10.41,2141345440471.0,石油和天然气开采业,0.7155791938697694
000968.SZ,蓝焰控股,2015-03-30,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015316654417385147
600028.SH,中国石化,2015-03-30,4.6,4.7,785752150603.0,石油和天然气开采业,0.25828126578272237
600256.SH,广汇能源,2015-03-30,8.51,8.72,52840817802.0,石油和天然气开采业,0.017369081709062095
600759.SH,洲际油气,2015-03-30,7.59,7.59,17237480327.0,石油和天然气开采业,0.005666059245712152
600777.SH,新潮能源,2015-03-30,3.14,3.14,7455045486.0,石油和天然气开采业,0.002450516467710829
601857.SH,中国石油,2015-03-30,10.38,10.57,2174289216478.0,石油和天然气开采业,0.714701411353054
000968.SZ,蓝焰控股,2015-03-31,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015514573397527808
600028.SH,中国石化,2015-03-31,4.72,4.64,776066453831.0,石油和天然气开采业,0.2583938444332187
600256.SH,广汇能源,2015-03-31,8.61,8.45,51169961903.0,石油和天然气开采业,0.01703720488155103
600759.SH,洲际油气,2015-03-31,7.59,7.59,17237480327.0,石油和天然气开采业,0.005739275017040542
600777.SH,新潮能源,2015-03-31,3.14,3.14,7455045486.0,石油和天然气开采业,0.0024821815890157545
601857.SH,中国石油,2015-03-31,10.6,10.44,2146836069805.0,石油和天然气开采业,0.7147960367394212
000968.SZ,蓝焰控股,2015-04-01,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015350767780028564
600028.SH,中国石化,2015-04-01,4.62,4.68,783330726410.0,石油和天然气开采业,0.258058802852778
600256.SH,广汇能源,2015-04-01,8.45,8.61,52162032593.0,石油和天然气开采业,0.01718414870179836
600759.SH,洲际油气,2015-04-01,7.59,7.59,17237480327.0,石油和天然气开采业,0.005678678733528543
600777.SH,新潮能源,2015-04-01,3.14,3.14,7455045486.0,石油和天然气开采业,0.002455974275574653
601857.SH,中国石油,2015-04-01,10.42,10.56,2170628796921.0,石油和天然气开采业,0.7150873186583175
000968.SZ,蓝焰控股,2015-04-02,8.97,8.97,4659685290.0,石油和天然气开采业,0.001529697193176097
600028.SH,中国石化,2015-04-02,4.72,4.69,784541438506.0,石油和天然气开采业,0.25755190784847315
600256.SH,广汇能源,2015-04-02,8.72,8.66,52475318074.0,石油和天然气开采业,0.01722677429333875
600759.SH,洲际油气,2015-04-02,7.59,7.59,17237480327.0,石油和天然气开采业,0.005658778143285315
600777.SH,新潮能源,2015-04-02,3.14,3.14,7455045486.0,石油和天然气开采业,0.002447367460503826
601857.SH,中国石油,2015-04-02,10.66,10.6,2179779845812.0,石油和天然气开采业,0.7155854750612228
000968.SZ,蓝焰控股,2015-04-03,8.97,8.97,4659685290.0,石油和天然气开采业,0.0015381586166500095
600028.SH,中国石化,2015-04-03,4.65,4.67,780909302217.0,石油和天然气开采业,0.25777757450808975
600256.SH,广汇能源,2015-04-03,8.59,8.61,52162032593.0,石油和天然气开采业,0.017218647805912573
600759.SH,洲际油气,2015-04-03,7.59,7.59,17237480327.0,石油和天然气开采业,0.0056900793174188965
600777.SH,新潮能源,2015-04-03,3.14,3.14,7455045486.0,石油和天然气开采业,0.002460904919140721
601857.SH,中国石油,2015-04-03,10.5,10.54,2166968377365.0,石油和天然气开采业,0.715314634832788
000968.SZ,蓝焰控股,2015-04-07,8.97,8.97,4659685290.0,石油和天然气开采业,0.0014859324243795137
600028.SH,中国石化,2015-04-07,4.7,4.82,806334256242.0,石油和天然气开采业,0.25713286234356975
600256.SH,广汇能源,2015-04-07,8.65,8.71,52788603555.0,石油和天然气开采业,0.016833818762058535
600759.SH,洲际油气,2015-04-07,8.35,8.35,18961228360.0,石油和天然气开采业,0.006046568013220564
600777.SH,新潮能源,2015-04-07,3.14,3.14,7455045486.0,石油和天然气开采业,0.0023773480661118916
601857.SH,中国石油,2015-04-07,10.61,10.92,2245667397827.0,石油和天然气开采业,0.7161234703906597
000968.SZ,蓝焰控股,2015-04-08,8.97,8.97,4659685290.0,石油和天然气开采业,0.0014601349085886291
600028.SH,中国石化,2015-04-08,4.84,4.88,816019953014.0,石油和天然气开采业,0.2557037965756254
600256.SH,广汇能源,2015-04-08,8.71,8.7,52684175062.0,石油和天然气开采业,0.01650884090891484
600759.SH,洲际油气,2015-04-08,9.19,9.19,20859092355.0,石油和天然气开采业,0.006536297413555519
600777.SH,新潮能源,2015-04-08,3.14,3.14,7455045486.0,石油和天然气开采业,0.0023360745376056675
601857.SH,中国石油,2015-04-08,10.92,11.13,2289592432503.0,石油和天然气开采业,0.7174548556557099
000968.SZ,蓝焰控股,2015-04-09,8.97,8.97,4659685290.0,石油和天然气开采业,0.0014740732632959226
600028.SH,中国石化,2015-04-09,4.83,4.83,807544968339.0,石油和天然气开采业,0.25546370036884447
600256.SH,广汇能源,2015-04-09,8.69,8.4,50856676422.0,石油和天然气开采业,0.016088311185874605
600759.SH,洲际油气,2015-04-09,10.11,10.11,22948483910.0,石油和天然气开采业,0.007259663359133783
600777.SH,新潮能源,2015-04-09,3.14,3.14,7455045486.0,石油和天然气开采业,0.002358374556142515
601857.SH,中国石油,2015-04-09,10.99,11.03,2267629915165.0,石油和天然气开采业,0.7173558772667087
000968.SZ,蓝焰控股,2015-04-10,8.97,8.97,4659685290.0,石油和天然气开采业,0.0014644908200864726
600028.SH,中国石化,2015-04-10,4.82,4.86,812387816725.0,石油和天然气开采业,0.25532507581512104
600256.SH,广汇能源,2015-04-10,8.4,8.52,51587675878.0,石油和天然气开采业,0.016213472166255967
600759.SH,洲际油气,2015-04-10,11.12,11.12,25246814621.0,石油和天然气开采业,0.007934812320528933
600777.SH,新潮能源,2015-04-10,3.14,3.14,7455045486.0,石油和天然气开采业,0.0023430435744243353
601857.SH,中国石油,2015-04-10,10.99,11.09,2280441383612.0,石油和天然气开采业,0.7167191053035833
000968.SZ,蓝焰控股,2015-04-13,8.97,8.97,4659685290.0,石油和天然气开采业,0.00143871073381179
600028.SH,中国石化,2015-04-13,4.88,4.94,825705649786.0,石油和天然气开采业,0.2549424494108178
600256.SH,广汇能源,2015-04-13,8.53,8.77,53154103283.0,石油和天然气开采业,0.0164117046924842
600759.SH,洲际油气,2015-04-13,11.15,11.13,25281637813.0,石油和天然气开采业,0.007805884180196453
600777.SH,新潮能源,2015-04-13,3.14,3.14,7455045486.0,石油和天然气开采业,0.0023017979314571544
601857.SH,中国石油,2015-04-13,11.11,11.29,2322536208510.0,石油和天然气开采业,0.7170994530512326
000968.SZ,蓝焰控股,2015-04-14,8.97,8.97,4659685290.0,石油和天然气开采业,0.001456828477344182
600028.SH,中国石化,2015-04-14,4.92,4.88,816019953014.0,石油和天然气开采业,0.2551247630785504
600256.SH,广汇能源,2015-04-14,8.79,8.82,53415174517.0,石油和天然气开采业,0.016700000647184236
600759.SH,洲际油气,2015-04-14,11.18,12.05,27371029368.0,石油和天然气开采业,0.008557422348479317
600777.SH,新潮能源,2015-04-14,3.14,3.14,7455045486.0,石油和天然气开采业,0.0023307845676206595
601857.SH,中国石油,2015-04-14,11.22,11.13,2289592432503.0,石油和天然气开采业,0.7158302008808212
000968.SZ,蓝焰控股,2015-04-15,9.87,9.87,5127195060.0,石油和天然气开采业,0.0016053389114528546
600028.SH,中国石化,2015-04-15,4.89,4.91,820862801400.0,石油和天然气开采业,0.25701440663574376
600256.SH,广汇能源,2015-04-15,8.84,8.49,51431033137.0,石油和天然气开采业,0.01610319829553106
600759.SH,洲际油气,2015-04-15,11.88,11.75,26691977113.0,石油和天然气开采业,0.008357331636824429
600777.SH,新潮能源,2015-04-15,3.14,3.14,7455045486.0,石油和天然气开采业,0.002334195298847623
601857.SH,中国石油,2015-04-15,11.13,11.1,2282271593390.0,石油和天然气开采业,0.7145855292216002
000968.SZ,蓝焰控股,2015-04-16,10.77,10.86,5640942060.0,石油和天然气开采业,0.0016969633220691208
600028.SH,中国石化,2015-04-16,4.92,5.08,849919891715.0,石油和天然气开采业,0.25568120849256054
600256.SH,广汇能源,2015-04-16,8.5,8.75,52997460543.0,石油和天然气开采业,0.015943214049654045
600759.SH,洲际油气,2015-04-16,11.92,11.9,27022797442.0,石油和天然气开采业,0.00812926203301178
600777.SH,新潮能源,2015-04-16,3.14,3.14,7455045486.0,石油和天然气开采业,0.0022426996447644713
601857.SH,中国石油,2015-04-16,11.15,11.58,2381102921412.0,石油和天然气开采业,0.71630665245794
000968.SZ,蓝焰控股,2015-04-17,11.85,11.95,6206063760.0,石油和天然气开采业,0.0018069739761879095
600028.SH,中国石化,2015-04-17,5.22,5.31,888662678802.0,石油和天然气开采业,0.2587453813404987
600256.SH,广汇能源,2015-04-17,8.84,9.3,56339172340.0,石油和天然气开采业,0.01640386276958677
600759.SH,洲际油气,2015-04-17,12.0,11.9,27022797442.0,石油和天然气开采业,0.007868029338694904
600777.SH,新潮能源,2015-04-17,3.14,3.14,7455045486.0,石油和天然气开采业,0.0021706308064903196
601857.SH,中国石油,2015-04-17,11.73,11.91,2448820683205.0,石油和天然气开采业,0.7130051217685415
000968.SZ,蓝焰控股,2015-04-20,12.65,11.66,6057077130.0,石油和天然气开采业,0.0018326045327859922
600028.SH,中国石化,2015-04-20,5.25,5.17,864448436872.0,石油和天然气开采业,0.26154399057015026
600256.SH,广汇能源,2015-04-20,9.29,9.67,58584384954.0,石油和天然气开采业,0.017725052383009674
600759.SH,洲际油气,2015-04-20,11.91,11.43,25960690068.0,石油和天然气开采业,0.007854560421103485
600777.SH,新潮能源,2015-04-20,3.14,3.14,7455045486.0,石油和天然气开采业,0.002255568132375648
601857.SH,中国石油,2015-04-20,11.75,11.39,2342668516070.0,石油和天然气开采业,0.708788223960575
000968.SZ,蓝焰控股,2015-04-21,11.77,11.59,6021114840.0,石油和天然气开采业,0.0017937157854371832
600028.SH,中国石化,2015-04-21,5.19,5.26,880187694126.0,石油和天然气开采业,0.2622116672834231
600256.SH,广汇能源,2015-04-21,9.76,9.71,58793241942.0,石油和天然气开采业,0.017514757474446852
