代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002718.SZ,友邦吊顶,2014-11-20,30.23,30.85,4027896000.0,其他制造业,2014-11,2014,0.048578782514817835
600687.SH,退市刚泰,2014-11-20,7.9,8.05,8809706154.0,其他制造业,2014-11,2014,0.10625021084819923
002098.SZ,浔兴股份,2014-11-20,6.78,6.82,2146750000.0,其他制造业,2014-11,2014,0.0258910610809428
002731.SZ,萃华珠宝,2014-11-21,27.69,26.13,6792654400.0,其他制造业,2014-11,2014,0.08177353019526071
000587.SZ,*ST金洲,2014-11-21,5.33,5.33,5989198390.0,其他制造业,2014-11,2014,0.07210110606982623
002345.SZ,潮宏基,2014-11-21,7.95,8.05,7251054096.0,其他制造业,2014-11,2014,0.0872919857466508
600086.SH,退市金钰,2014-11-21,7.95,8.13,8609764064.0,其他制造业,2014-11,2014,0.10364884774081463
600612.SH,老凤祥,2014-11-21,25.96,26.19,15630758788.0,其他制造业,2014-11,2014,0.18817125831182502
002721.SZ,金一文化,2014-11-21,8.75,8.74,4433797500.0,其他制造业,2014-11,2014,0.05337637577232274
300163.SZ,先锋新材,2014-11-21,4.11,4.23,2028720000.0,其他制造业,2014-11,2014,0.02442279356619841
900905.SH,老凤祥B,2014-11-21,2.21,2.24,9341564119.0,其他制造业,2014-11,2014,0.11245863996201699
600891.SH,*ST秋林,2014-11-21,7.33,7.35,2431701219.0,其他制造业,2014-11,2014,0.029274092475210983
002574.SZ,明牌珠宝,2014-11-21,10.1,10.11,5538720000.0,其他制造业,2014-11,2014,0.0666780113475366
002718.SZ,友邦吊顶,2014-11-21,30.85,31.66,4134192000.0,其他制造业,2014-11,2014,0.04976956789454875
600687.SH,退市刚泰,2014-11-21,8.05,7.92,8677339952.0,其他制造业,2014-11,2014,0.10446236166224122
002098.SZ,浔兴股份,2014-11-21,6.81,7.01,2207200000.0,其他制造业,2014-11,2014,0.02657142925554691
002731.SZ,萃华珠宝,2014-11-24,25.8,25.62,6658549200.0,其他制造业,2014-11,2014,0.07939340951469068
