代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,weight
600975.SH,新五丰,2010-03-24,3.83,3.85,1928964114.0,畜牧业,0.06843864620759568
000735.SZ,罗牛山,2010-03-25,10.11,9.54,8502075120.0,畜牧业,0.31112002463122573
002234.SZ,民和股份,2010-03-25,7.7,7.58,1741500000.0,畜牧业,0.06372744480000309
002299.SZ,圣农发展,2010-03-25,12.0,11.72,11808000000.0,畜牧业,0.4320951296000209
002321.SZ,华英农业,2010-03-25,11.05,11.29,3420690000.0,畜牧业,0.12517475346133938
600975.SH,新五丰,2010-03-25,3.83,3.7,1855050536.0,畜牧业,0.06788264750741092
000735.SZ,罗牛山,2010-03-26,9.49,9.56,8519677760.0,畜牧业,0.3079482800359013
002234.SZ,民和股份,2010-03-26,7.54,7.62,1749025000.0,畜牧业,0.06321943806590546
002299.SZ,圣农发展,2010-03-26,11.45,12.04,12136000000.0,畜牧业,0.43866216913299055
002321.SZ,华英农业,2010-03-26,11.26,11.21,3397170000.0,畜牧业,0.12279251492365865
600975.SH,新五丰,2010-03-26,3.7,3.72,1864064387.0,畜牧业,0.06737759784154403
000735.SZ,罗牛山,2010-03-29,9.49,9.42,8387657960.0,畜牧业,0.3030910584112333
002234.SZ,民和股份,2010-03-29,7.66,7.72,1772675000.0,畜牧业,0.06405625319146097
002299.SZ,圣农发展,2010-03-29,12.06,12.2,12300000000.0,畜牧业,0.44446495508481243
002321.SZ,华英农业,2010-03-29,11.14,11.04,3345720000.0,畜牧业,0.12089880402653322
600975.SH,新五丰,2010-03-29,3.74,3.73,1867669927.0,畜牧业,0.06748892928596015
000735.SZ,罗牛山,2010-03-30,9.48,9.49,8449267200.0,畜牧业,0.3028727401585158
