代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000526.SZ,紫光学大,2011-09-08,12.54,12.33,1186085669.0,教育业,2011-09,2011,0.15055565617550448
002607.SZ,中公教育,2011-09-09,3.87,3.8,2756160000.0,教育业,2011-09,2011,0.3498031124368544
600661.SH,昂立教育,2011-09-09,8.39,8.63,1517935450.0,教育业,2011-09,2011,0.19265156772039257
600730.SH,中国高科,2011-09-09,4.01,3.99,2419956008.0,教育业,2011-09,2011,0.3071331648230383
000526.SZ,紫光学大,2011-09-09,12.47,12.32,1185123718.0,教育业,2011-09,2011,0.15041215501971472
002607.SZ,中公教育,2011-09-13,3.73,3.64,2640000000.0,教育业,2011-09,2011,0.3415474501943745
600661.SH,昂立教育,2011-09-13,8.45,8.59,1510988377.0,教育业,2011-09,2011,0.19548266190821448
600730.SH,中国高科,2011-09-13,3.92,3.93,2384756648.0,教育业,2011-09,2011,0.30852558805245583
000526.SZ,紫光学大,2011-09-13,12.25,12.41,1193781278.0,教育业,2011-09,2011,0.1544442998449552
002607.SZ,中公教育,2011-09-14,3.66,3.69,2679600000.0,教育业,2011-09,2011,0.3427398361520369
600661.SH,昂立教育,2011-09-14,8.59,8.76,1540513438.0,教育业,2011-09,2011,0.19704258968880842
600730.SH,中国高科,2011-09-14,3.96,3.96,2402356328.0,教育业,2011-09,2011,0.30727840507446225
000526.SZ,紫光学大,2011-09-14,12.45,12.43,1195705180.0,教育业,2011-09,2011,0.1529391690846924
002607.SZ,中公教育,2011-09-15,3.68,3.74,2715680000.0,教育业,2011-09,2011,0.34787231208541886
600661.SH,昂立教育,2011-09-15,8.74,8.49,1493620695.0,教育业,2011-09,2011,0.19132934828414255
600730.SH,中国高科,2011-09-15,3.95,3.97,2411156168.0,教育业,2011-09,2011,0.30886351520104677
000526.SZ,紫光学大,2011-09-15,12.37,12.33,1186085669.0,教育业,2011-09,2011,0.15193482442939182
002607.SZ,中公教育,2011-09-16,3.77,3.63,2632080000.0,教育业,2011-09,2011,0.34288111916632824
600661.SH,昂立教育,2011-09-16,8.57,8.45,1484936854.0,教育业,2011-09,2011,0.19344275644769404
600730.SH,中国高科,2011-09-16,4.0,3.94,2387689928.0,教育业,2011-09,2011,0.31104441914182307
