代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002301.SZ,齐心集团,2010-02-10,6.7,6.63,3970122656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28878234255619795
002348.SZ,高乐股份,2010-02-10,2.98,3.01,3057680000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22241227027400823
002292.SZ,奥飞娱乐,2010-02-11,5.31,5.36,6784000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4918534837119804
002301.SZ,齐心集团,2010-02-11,6.63,6.61,3961405323.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.287209759509542
002348.SZ,高乐股份,2010-02-11,3.01,3.0,3047320000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2209367567784776
002292.SZ,奥飞娱乐,2010-02-12,5.36,5.39,6820800000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4903343106727452
002301.SZ,齐心集团,2010-02-12,6.61,6.67,3995029323.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28719504298771537
002348.SZ,高乐股份,2010-02-12,3.01,3.05,3094680000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2224706463395395
002292.SZ,奥飞娱乐,2010-02-22,5.33,5.29,6700800000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4900153143358265
002301.SZ,齐心集团,2010-02-22,6.65,6.51,3902874656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28540895883673156
002348.SZ,高乐股份,2010-02-22,3.04,3.02,3071000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22457572682744198
002292.SZ,奥飞娱乐,2010-02-23,5.29,5.26,6659200000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.488351204932959
002301.SZ,齐心集团,2010-02-23,6.48,6.57,3934007989.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2884997509676894
002348.SZ,高乐股份,2010-02-23,3.0,2.99,3042880000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22314904409935163
002292.SZ,奥飞娱乐,2010-02-24,5.25,5.47,6929600000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.49466727925011106
002301.SZ,齐心集团,2010-02-24,6.57,6.57,3934007989.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.2808279018221587
002348.SZ,高乐股份,2010-02-24,2.98,3.09,3145000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22450481892773022
002292.SZ,奥飞娱乐,2010-02-25,5.51,5.54,7008000000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.4869888011010163
002301.SZ,齐心集团,2010-02-25,6.78,6.92,4145714656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.28808741581511876
002348.SZ,高乐股份,2010-02-25,3.1,3.18,3236760000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22492378308386493
002292.SZ,奥飞娱乐,2010-02-26,5.56,5.56,7033600000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.48910491759546776
002301.SZ,齐心集团,2010-02-26,6.79,6.92,4145714656.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.288286144392232
002348.SZ,高乐股份,2010-02-26,3.18,3.15,3201240000.0,文教、工美、体育和娱乐用品制造业,2010-02,2010,0.22260893801230028
002292.SZ,奥飞娱乐,2010-03-01,5.58,5.6,7088000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4888439487915505
002301.SZ,齐心集团,2010-03-01,6.96,6.95,4164394656.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2872092449161217
002348.SZ,高乐股份,2010-03-01,3.16,3.2,3247120000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2239468062923278
002292.SZ,奥飞娱乐,2010-03-02,5.66,5.6,7088000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4898916086174415
002301.SZ,齐心集团,2010-03-02,6.95,6.96,4171866656.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2883412058472498
002348.SZ,高乐股份,2010-03-02,3.2,3.16,3208640000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22176718553530864
002292.SZ,奥飞娱乐,2010-03-03,5.6,5.58,7070400000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4885618955767382
002301.SZ,齐心集团,2010-03-03,6.88,6.96,4170621322.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2881883144955139
002348.SZ,高乐股份,2010-03-03,3.17,3.18,3230840000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2232497899277479
002292.SZ,奥飞娱乐,2010-03-04,5.59,5.45,6904000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4918812991000273
002301.SZ,齐心集团,2010-03-04,7.0,6.71,4022426656.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28658117744609773
002348.SZ,高乐股份,2010-03-04,3.19,3.06,3109480000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22153752345387498
002292.SZ,奥飞娱乐,2010-03-05,5.46,5.47,6928000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4935018461747709
002301.SZ,齐心集团,2010-03-05,6.81,6.63,3971367989.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2828922393780149
002348.SZ,高乐股份,2010-03-05,3.07,3.09,3139080000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22360591444721417
002292.SZ,奥飞娱乐,2010-03-08,5.47,5.6,7089600000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49490546740447994
002301.SZ,齐心集团,2010-03-08,6.58,6.77,4053559989.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.282967868569192
002348.SZ,高乐股份,2010-03-08,3.09,3.13,3182000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.22212666402632802
002292.SZ,奥飞娱乐,2010-03-09,5.6,5.54,7016000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4880140706336952
002301.SZ,齐心集团,2010-03-09,6.71,6.98,4183074655.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2909634107969199
002348.SZ,高乐股份,2010-03-09,3.13,3.13,3177560000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2210225185693849
002292.SZ,奥飞娱乐,2010-03-10,5.54,5.79,7334400000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49994492354541237
002301.SZ,齐心集团,2010-03-10,7.03,6.99,4188055989.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2854762940696596
002348.SZ,高乐股份,2010-03-10,3.14,3.1,3147960000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21457878238492806
002292.SZ,奥飞娱乐,2010-03-11,5.88,5.98,7569600000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.5078514271082829
002301.SZ,齐心集团,2010-03-11,6.9,6.99,4190546655.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2811476298755009
002348.SZ,高乐股份,2010-03-11,3.09,3.09,3145000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21100094301621616
002292.SZ,奥飞娱乐,2010-03-12,5.9,5.83,7384000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49863590971914556
002301.SZ,齐心集团,2010-03-12,6.95,7.05,4221679989.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2850868420717941
002348.SZ,高乐股份,2010-03-12,3.09,3.15,3202720000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.21627724820906039
002292.SZ,奥飞娱乐,2010-03-15,5.81,5.74,7272000000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.4928130084621892
002301.SZ,齐心集团,2010-03-15,7.0,7.13,4273983989.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.28964176399041774
002348.SZ,高乐股份,2010-03-15,3.14,3.16,3210120000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.2175452275473931
002292.SZ,奥飞娱乐,2010-03-16,5.74,5.83,7374400000.0,文教、工美、体育和娱乐用品制造业,2010-03,2010,0.49601736869872365
