代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600125.SH,铁龙物流,2010-02-01,7.78,7.88,11368082775.0,铁路运输业,2010-02,2010,0.061590000808688594
000557.SZ,西部创业,2010-02-01,5.04,4.89,3355195240.0,铁路运输业,2010-02,2010,0.01817777734688496
000927.SZ,中国铁物,2010-02-02,9.44,9.53,15473187994.0,铁路运输业,2010-02,2010,0.0846629098981188
601006.SH,大秦铁路,2010-02-02,5.34,5.23,121073143995.0,铁路运输业,2010-02,2010,0.6624623629665343
601333.SH,广深铁路,2010-02-02,3.48,3.48,31663410390.0,铁路运输业,2010-02,2010,0.1732491366326851
600125.SH,铁龙物流,2010-02-02,7.84,7.76,11197360684.0,铁路运输业,2010-02,2010,0.06126734445764079
000557.SZ,西部创业,2010-02-02,4.95,4.89,3355195240.0,铁路运输业,2010-02,2010,0.01835824604502101
000927.SZ,中国铁物,2010-02-03,9.53,9.53,15473187994.0,铁路运输业,2010-02,2010,0.08280821188200749
601006.SH,大秦铁路,2010-02-03,5.26,5.38,124447100848.0,铁路运输业,2010-02,2010,0.6660063782020083
601333.SH,广深铁路,2010-02-03,3.51,3.54,32159257980.0,铁路运输业,2010-02,2010,0.17210743188854324
600125.SH,铁龙物流,2010-02-03,7.74,7.93,11448422583.0,铁路运输业,2010-02,2010,0.06126878335191404
000557.SZ,西部创业,2010-02-03,4.85,4.85,3327749881.0,铁路运输业,2010-02,2010,0.017809194675527006
000927.SZ,中国铁物,2010-02-04,9.79,10.01,16254823264.0,铁路运输业,2010-02,2010,0.08681731055399296
601006.SH,大秦铁路,2010-02-04,5.34,5.36,123928030563.0,铁路运输业,2010-02,2010,0.6619018946555494
601333.SH,广深铁路,2010-02-04,3.52,3.53,32088422610.0,铁路运输业,2010-02,2010,0.17138485640074563
600125.SH,铁龙物流,2010-02-04,7.91,8.0,11548847342.0,铁路运输业,2010-02,2010,0.061682606445290854
000557.SZ,西部创业,2010-02-04,4.84,4.97,3410085960.0,铁路运输业,2010-02,2010,0.018213331944421148
000927.SZ,中国铁物,2010-02-05,9.92,9.83,15967691940.0,铁路运输业,2010-02,2010,0.08657120957594044
601006.SH,大秦铁路,2010-02-05,5.27,5.25,121462446709.0,铁路运输业,2010-02,2010,0.6585266655420794
601333.SH,广深铁路,2010-02-05,3.48,3.51,31875916500.0,铁路运输业,2010-02,2010,0.17282000793326166
600125.SH,铁龙物流,2010-02-05,7.79,8.13,11729611910.0,铁路运输业,2010-02,2010,0.06359383026179907
000557.SZ,西部创业,2010-02-05,4.84,4.97,3410085960.0,铁路运输业,2010-02,2010,0.018488286686919393
000927.SZ,中国铁物,2010-02-08,9.91,9.81,15935788460.0,铁路运输业,2010-02,2010,0.08735640770321063
601006.SH,大秦铁路,2010-02-08,5.25,5.17,119645700711.0,铁路运输业,2010-02,2010,0.6558708179065796
601333.SH,广深铁路,2010-02-08,3.5,3.5,31805081130.0,铁路运输业,2010-02,2010,0.17434830044336386
600125.SH,铁龙物流,2010-02-08,8.07,8.05,11619144674.0,铁路运输业,2010-02,2010,0.06369353746457376
000557.SZ,西部创业,2010-02-08,4.97,4.98,3416947300.0,铁路运输业,2010-02,2010,0.0187309364822721
000927.SZ,中国铁物,2010-02-09,9.83,9.63,15648657136.0,铁路运输业,2010-02,2010,0.0844814601716881
601006.SH,大秦铁路,2010-02-09,5.18,5.28,122111284565.0,铁路运输业,2010-02,2010,0.659234817009267
601333.SH,广深铁路,2010-02-09,3.49,3.58,32584270200.0,铁路运输业,2010-02,2010,0.17591073158552611
